,,0
39621005.0,etanercept,1
22298006.0,insulin,1
53741008.0,insulin,2
6142004.0,paracetamol,4
62315008.0,vaccines,1
3723001.0,insulin,3
menstruation,aspirin,1
39621005.0,aspirin,1
49601007.0,imatinib,1
6142004.0,nexplanon,1
40733004.0,nexplanon,1
68566005.0,nexplanon,1
73211009.0,nexplanon,1
29384001.0,viagra,1
29384001.0,cialis,1
hypertension,lipitor,2
73211009.0,lipitor,4
59927004.0,nicotine,1
21134002.0,insulin,1
35489007.0,aripiprazole,2
ulcerative colitis,infliximab,3
10743008.0,infliximab,2
3723001.0,infliximab,2
69896004.0,infliximab,2
61462000.0,paracetamol,2
15188001.0,warfarin,1
39621005.0,insulin,2
75694006.0,insulin,1
49601007.0,atorvastatin,2
3723001.0,buprenorphine,1
396275006.0,buprenorphine,1
69896004.0,buprenorphine,1
396275006.0,denosumab,1
73211009.0,symbicort,1
22298006.0,lipitor,1
44054006.0,lipitor,1
49601007.0,lipitor,1
hepatitis b,filgrastim,1
49601007.0,filgrastim,1
73211009.0,benadryl,1
698247007.0,benadryl,1
3723001.0,sildenafil,1
3723001.0,viagra,1
396275006.0,sildenafil,1
396275006.0,viagra,1
69896004.0,sildenafil,1
69896004.0,viagra,1
24700007.0,fingolimod,2
24700007.0,gilenya,2
40733004.0,fluticasone propionate,1
56925008.0,tadalafil,2
56925008.0,cialis,2
73211009.0,tadalafil,1
73211009.0,cialis,1
29384001.0,fentanyl,3
13746004.0,nexium,1
59927004.0,insulin,2
hypertension,celecoxib,1
hypertension,epoetin alfa,1
hypertension,warfarin,1
40733004.0,celecoxib,1
40733004.0,epoetin alfa,1
40733004.0,warfarin,1
62315008.0,celecoxib,1
62315008.0,epoetin alfa,1
62315008.0,warfarin,1
68566005.0,celecoxib,1
68566005.0,epoetin alfa,1
68566005.0,warfarin,1
233604007.0,celecoxib,1
233604007.0,epoetin alfa,1
233604007.0,warfarin,1
698247007.0,celecoxib,1
698247007.0,epoetin alfa,1
698247007.0,warfarin,2
32398004.0,viagra,1
32398004.0,cialis,1
57182000.0,pregabalin,1
6142004.0,ibuprofen,2
195967001.0,omalizumab,1
22298006.0,pradaxa,1
22298006.0,warfarin,1
22298006.0,dabigatran,1
698247007.0,dabigatran,1
698247007.0,pradaxa,1
covid-19,omalizumab,1
3723001.0,tamiflu,1
covid-19,ranibizumab,1
233604007.0,ranibizumab,1
233604007.0,rituximab,2
hypertension,lantus,2
49601007.0,lantus,1
53741008.0,lantus,1
59927004.0,lantus,1
59927004.0,heparin,1
59927004.0,levothyroxine,1
59927004.0,metoprolol,1
73211009.0,lantus,2
73211009.0,heparin,1
3723001.0,enbrel,2
24700007.0,copaxone,2
24700007.0,rebif,1
24700007.0,avonex,1
24700007.0,glatiramer,1
44054006.0,humira,1
44054006.0,enbrel,1
69896004.0,enbrel,2
73211009.0,humira,1
73211009.0,enbrel,1
129103003.0,lidocaine,1
covid-19,insulin,1
syphilis,vaccines,2
195967001.0,tamiflu,1
195967001.0,tylenol pm,1
195967001.0,benadryl,1
44054006.0,vaccines,1
73211009.0,vaccines,2
covid-19,adalimumab,1
43116000.0,adalimumab,1
73211009.0,adalimumab,1
74732009.0,adalimumab,1
161712005.0,aspirin,1
73211009.0,insulin glargine,1
396275006.0,aspirin,1
396275006.0,insulin,1
698247007.0,aspirin,2
52448006.0,metoprolol,1
49601007.0,synthroid,1
49601007.0,nexium,1
49601007.0,symbicort,1
53741008.0,synthroid,1
53741008.0,nexium,1
53741008.0,symbicort,1
53741008.0,atorvastatin,1
195967001.0,synthroid,1
195967001.0,nexium,1
195967001.0,symbicort,1
195967001.0,atorvastatin,1
35489007.0,epoetin alfa,1
73211009.0,epoetin alfa,1
709044004.0,aspirin,2
21134002.0,vaccines,3
hypertension,metoprolol,1
hypertension,diovan,1
73211009.0,synthroid,1
73211009.0,levothyroxine,1
11381005.0,acetaminophen,4
covid-19,viagra,1
62315008.0,paracetamol,1
161712005.0,lidocaine,1
24693007.0,insulin,1
35489007.0,aspirin,1
62315008.0,trastuzumab,1
26929004.0,insulin,1
40733004.0,ustekinumab,1
40733004.0,infliximab,1
21134002.0,pregabalin,1
21134002.0,oxycodone,1
21134002.0,methylphenidate,1
21134002.0,buprenorphine,1
hypertension,aripiprazole,1
hypertension,abilify,1
13746004.0,aripiprazole,1
13746004.0,abilify,1
52448006.0,aripiprazole,1
52448006.0,abilify,1
69322001.0,aripiprazole,1
69322001.0,abilify,1
44054006.0,melatonin,1
73211009.0,melatonin,1
hypertension,methylphenidate,1
195967001.0,methylphenidate,1
73211009.0,oxycodone,1
40733004.0,ibuprofen,1
40733004.0,atorvastatin,1
73211009.0,atorvastatin,1
26929004.0,enbrel,1
52448006.0,enbrel,1
40733004.0,rituximab,1
11381005.0,aspirin,1
35489007.0,cymbalta,1
698247007.0,metoprolol,2
3723001.0,rituximab,1
69896004.0,rituximab,1
menstruation,insulin,1
11381005.0,doxycycline,1
11381005.0,metoprolol,1
61462000.0,doxycycline,1
61462000.0,metoprolol,1
69322001.0,doxycycline,1
69322001.0,metoprolol,1
49049000.0,viagra,1
56925008.0,viagra,1
