,,0
62315008.0,capecitabine,1
73211009.0,metoprolol,4
698247007.0,capecitabine,1
covid-19,oseltamivir,13
44054006.0,insulin glargine,4
73211009.0,insulin glargine,8
hypertension,paracetamol,1
3723001.0,paracetamol,2
69896004.0,paracetamol,1
26929004.0,insulin,11
52448006.0,insulin,13
75694006.0,insulin,2
hypertension,valsartan,4
49601007.0,valsartan,1
39400004.0,paracetamol,1
59927004.0,paracetamol,1
23502006.0,vaccines,1
covid-19,paracetamol,2
covid-19,everolimus,1
covid-19,dabigatran,1
covid-19,lidocaine,3
covid-19,heparin,4
3723001.0,lidocaine,1
3723001.0,imatinib,1
69896004.0,lidocaine,1
69896004.0,imatinib,1
40733004.0,imatinib,1
68566005.0,infliximab,1
40733004.0,nicotine,3
62315008.0,nicotine,1
22298006.0,warfarin,6
698247007.0,dabigatran,6
26929004.0,nicotine,2
73211009.0,heparin,6
698247007.0,rivaroxaban,3
195967001.0,vaccines,3
73211009.0,ibuprofen,2
698247007.0,insulin,7
62315008.0,vaccines,4
hypertension,ibuprofen,2
396275006.0,ibuprofen,7
34840004.0,ibuprofen,1
91302008,heparin,8
35489007.0,paracetamol,2
40733004.0,paracetamol,4
covid-19,omalizumab,1
35489007.0,nicotine,7
hiv/aids,sildenafil,1
hiv/aids,viagra,1
tuberculoses,valsartan,1
hypertension,sildenafil,5
hypertension,viagra,2
56925008.0,viagra,3
3723001.0,neupogen,1
40733004.0,neupogen,1
69896004.0,neupogen,1
233604007.0,neupogen,1
91302008,valsartan,1
91302008,insulin,6
59927004.0,insulin,1
709044004.0,insulin,5
195967001.0,insulin,7
91302008,aspirin,3
menstruation,vaccines,1
21134002.0,rebif,1
hypertension,vaccines,5
49049000.0,melatonin,1
709044004.0,vaccines,2
195967001.0,aspirin,3
49601007.0,tiotropium bromide,1
53741008.0,tiotropium bromide,1
75694006.0,heparin,1
698247007.0,lidocaine,1
13746004.0,aripiprazole,1
13746004.0,abilify,1
195967001.0,ibuprofen,2
26929004.0,lipitor,1
35489007.0,lipitor,1
52448006.0,lipitor,1
73211009.0,lipitor,5
6471006.0,quetiapine,1
13746004.0,quetiapine,1
21134002.0,quetiapine,1
35489007.0,quetiapine,2
62315008.0,insulin,2
68566005.0,insulin,2
233604007.0,trastuzumab,1
52448006.0,melatonin,1
233604007.0,heparin,2
61462000.0,doxycycline,1
6471006.0,melatonin,1
32398004.0,oseltamivir,3
49601007.0,memantine,1
53741008.0,memantine,1
hypertension,atorvastatin,7
hiv/aids,atorvastatin,1
195967001.0,fluticasone propionate,4
396275006.0,aspirin,2
26929004.0,vaccines,1
52448006.0,vaccines,2
covid-19,fluticasone propionate,1
covid-19,trastuzumab,1
49601007.0,palivizumab,1
74732009.0,nicotine,2
menstruation,insulin,1
24700007.0,ibuprofen,1
396275006.0,insulin,3
195967001.0,metoprolol,2
hypertension,fentanyl,2
698247007.0,fentanyl,1
698247007.0,metoprolol,2
tuberculoses,heparin,1
syphilis,heparin,1
3723001.0,heparin,2
22298006.0,heparin,2
69896004.0,heparin,1
49601007.0,nicotine,10
161712005.0,bevacizumab,1
24693007.0,atorvastatin,2
35489007.0,atorvastatin,2
26929004.0,memantine,4
52448006.0,memantine,5
3545003.0,insulin,1
40733004.0,ibuprofen,6
61462000.0,ibuprofen,3
covid-19,palivizumab,2
covid-19,atazanavir,4
73211009.0,memantine,2
26929004.0,aripiprazole,1
52448006.0,aripiprazole,1
6471006.0,nicotine,1
covid-19,acetaminophen,2
61462000.0,acetaminophen,1
233604007.0,insulin,2
6471006.0,lunesta,1
6471006.0,oxycodone,1
35489007.0,oxycodone,3
62315008.0,valsartan,1
62315008.0,fenofibrate,1
covid-19,tamiflu,4
6142004.0,paracetamol,2
32398004.0,tamiflu,2
40733004.0,tamiflu,2
40733004.0,oseltamivir,4
233604007.0,tamiflu,3
233604007.0,oseltamivir,5
covid-19,metoprolol,1
covid-19,vesicare,1
40733004.0,metoprolol,1
40733004.0,vesicare,1
44054006.0,metoprolol,2
44054006.0,vesicare,1
73211009.0,vesicare,1
195967001.0,vesicare,1
21134002.0,fingolimod,1
21134002.0,glatiramer,2
hypertension,melatonin,1
13746004.0,melatonin,1
35489007.0,melatonin,4
covid-19,sitagliptin,2
hypertension,insulin glargine,1
195967001.0,mometasone,1
91302008,ibuprofen,1
40733004.0,celecoxib,1
21134002.0,vaccines,1
hypertension,memantine,2
26929004.0,valsartan,1
32798002.0,memantine,1
49049000.0,memantine,1
52448006.0,valsartan,1
26929004.0,ibuprofen,2
52448006.0,ibuprofen,2
22298006.0,vytorin,1
3723001.0,warfarin,2
396275006.0,warfarin,1
covid-19,adderall,1
69322001.0,adderall,1
6142004.0,aspirin,3
44054006.0,sitagliptin,1
73211009.0,sitagliptin,6
chagas disease,insulin,1
35489007.0,darunavir,1
35489007.0,tamiflu,1
35489007.0,atazanavir,1
35489007.0,telaprevir,1
40733004.0,telaprevir,1
49601007.0,darunavir,1
49601007.0,tamiflu,1
49601007.0,atazanavir,1
59927004.0,darunavir,1
59927004.0,tamiflu,1
59927004.0,atazanavir,1
59927004.0,telaprevir,1
61462000.0,darunavir,1
61462000.0,atazanavir,1
62315008.0,darunavir,1
62315008.0,atazanavir,1
73211009.0,tamiflu,1
233604007.0,telaprevir,1
covid-19,bevacizumab,2
62315008.0,nexium,1
tuberculoses,nicotine,1
40733004.0,adderall,1
32798002.0,nicotine,1
49049000.0,nicotine,1
86044005.0,nicotine,1
39400004.0,duloxetine,1
tuberculoses,insulin,4
53741008.0,nicotine,2
covid-19,telaprevir,1
6471006.0,rosuvastatin,1
62315008.0,herceptin,1
35489007.0,buprenorphine,6
13746004.0,nicotine,5
40733004.0,melatonin,1
35489007.0,ranibizumab,1
21134002.0,bevacizumab,1
73211009.0,triamcinolone,1
73211009.0,ranibizumab,1
73211009.0,bevacizumab,1
44054006.0,ranibizumab,1
21134002.0,fentanyl,1
13746004.0,buprenorphine,1
13746004.0,suboxone,1
396275006.0,fentanyl,1
396275006.0,adderall,1
35489007.0,suboxone,2
74732009.0,suboxone,2
74732009.0,fentanyl,2
74732009.0,melatonin,1
74732009.0,buprenorphine,3
10743008.0,insulin,1
40733004.0,buprenorphine,2
698247007.0,aspirin,5
hiv/aids,insulin,2
49601007.0,metoprolol,2
22298006.0,valsartan,1
22298006.0,rosuvastatin,1
73211009.0,insulin lispro,3
44054006.0,lipitor,2
hypertension,acetaminophen,4
396275006.0,acetaminophen,2
29384001.0,lipitor,1
29384001.0,insulin,1
56317004.0,vaccines,1
61462000.0,insulin,3
74732009.0,aripiprazole,1
6142004.0,ibuprofen,1
36971009.0,ibuprofen,1
hypertension,sitagliptin,3
11381005.0,doxycycline,1
75694006.0,celecoxib,1
91302008,warfarin,5
13746004.0,vaccines,1
35489007.0,lidocaine,3
52702003.0,vaccines,1
44054006.0,insulin lispro,1
covid-19,nexplanon,1
40733004.0,nexplanon,1
29384001.0,aspirin,1
40930008.0,levothyroxine,1
233604007.0,doxycycline,2
54150009.0,vaccines,1
56925008.0,tadalafil,1
3723001.0,humira,1
69896004.0,humira,1
54150009.0,paracetamol,1
44054006.0,nicotine,1
covid-19,ranibizumab,1
24693007.0,vaccines,1
6142004.0,darunavir,1
396275006.0,paracetamol,1
61462000.0,imatinib,1
40733004.0,viagra,1
61462000.0,oseltamivir,1
233604007.0,acetaminophen,1
hypertension,pradaxa,1
hypertension,lipitor,2
3723001.0,pradaxa,1
3723001.0,lipitor,2
44054006.0,pradaxa,1
69896004.0,pradaxa,1
69896004.0,lipitor,1
73211009.0,pradaxa,1
hiv/aids,raltegravir,1
40733004.0,darunavir,2
3723001.0,celecoxib,2
hiv/aids,oseltamivir,2
tuberculoses,oseltamivir,2
91302008,oseltamivir,2
233604007.0,paracetamol,1
195967001.0,truvada,2
10743008.0,levothyroxine,1
73211009.0,adderall,1
6142004.0,fluticasone propionate,1
6142004.0,budesonide,1
covid-19,nicotine,2
709044004.0,nicotine,2
233604007.0,nicotine,1
hypertension,fenofibrate,2
3723001.0,acetaminophen,1
3723001.0,fenofibrate,1
3723001.0,metoprolol,1
91302008,acetaminophen,2
91302008,fenofibrate,1
91302008,metoprolol,1
44054006.0,acetaminophen,1
44054006.0,fenofibrate,1
69896004.0,acetaminophen,1
69896004.0,fenofibrate,1
69896004.0,metoprolol,1
73211009.0,fenofibrate,1
40733004.0,herceptin,2
396275006.0,levothyroxine,2
40733004.0,sildenafil,1
73211009.0,levothyroxine,2
698247007.0,sildenafil,1
44054006.0,heparin,1
22298006.0,quetiapine,1
69896004.0,celecoxib,1
35489007.0,cymbalta,1
35489007.0,fentanyl,4
40733004.0,truvada,2
195967001.0,nicotine,2
43116000.0,capecitabine,1
49049000.0,sitagliptin,1
35489007.0,viagra,2
49601007.0,sildenafil,1
49601007.0,viagra,1
hypertension,esomeprazole,1
hypertension,rosuvastatin,1
hypertension,levothyroxine,1
396275006.0,fenofibrate,1
396275006.0,rosuvastatin,1
396275006.0,atorvastatin,2
35489007.0,fenofibrate,1
35489007.0,rosuvastatin,1
195967001.0,fenofibrate,1
62315008.0,ibuprofen,1
35489007.0,aspirin,3
161712005.0,trastuzumab,1
56317004.0,insulin,1
233604007.0,aspirin,1
3723001.0,aspirin,2
3723001.0,atorvastatin,1
396275006.0,oxycodone,1
396275006.0,lipitor,1
22298006.0,ibuprofen,1
22298006.0,oxycodone,1
24693007.0,aspirin,1
24693007.0,lipitor,1
35489007.0,oxycontin,2
35489007.0,heparin,1
39621005.0,aspirin,2
39621005.0,lipitor,1
39621005.0,insulin,1
39621005.0,atorvastatin,1
40733004.0,lantus,1
40733004.0,novolog,1
40733004.0,nexium,1
40733004.0,lipitor,1
40733004.0,atorvastatin,1
91302008,lantus,1
91302008,novolog,1
91302008,nexium,1
91302008,lipitor,1
91302008,atorvastatin,1
49601007.0,oxycontin,1
53741008.0,aspirin,1
53741008.0,atorvastatin,1
53741008.0,oxycontin,1
62315008.0,oxycodone,1
62315008.0,warfarin,1
62315008.0,oxycontin,1
73211009.0,lantus,1
73211009.0,novolog,1
73211009.0,oxycodone,1
73211009.0,diovan,1
73211009.0,synthroid,1
195967001.0,lantus,1
195967001.0,novolog,1
195967001.0,nexium,1
195967001.0,lipitor,1
195967001.0,atorvastatin,1
698247007.0,oxycontin,1
hepatitis b,aspirin,1
40733004.0,rabeprazole,1
56925008.0,insulin,2
396275006.0,duloxetine,1
21134002.0,aspirin,1
14669001.0,insulin,2
40733004.0,palivizumab,1
22298006.0,doxycycline,1
44054006.0,doxycycline,1
49601007.0,doxycycline,1
73211009.0,doxycycline,1
40733004.0,atazanavir,1
35489007.0,ibuprofen,2
35489007.0,celecoxib,1
59927004.0,ibuprofen,1
tuberculoses,abatacept,1
44054006.0,trastuzumab,1
73211009.0,trastuzumab,1
24700007.0,vaccines,2
3723001.0,ibuprofen,1
10743008.0,lyrica,1
40733004.0,fentanyl,1
698247007.0,nicotine,1
69322001.0,ibuprofen,1
22298006.0,sildenafil,2
74732009.0,valsartan,1
tuberculoses,adalimumab,1
tuberculoses,infliximab,1
tuberculoses,etanercept,1
40733004.0,adalimumab,1
40733004.0,etanercept,1
covid-19,valsartan,1
40733004.0,valsartan,1
73211009.0,rosuvastatin,1
73211009.0,liraglutide,3
hypertension,lidocaine,1
73211009.0,duloxetine,1
73211009.0,insulin detemir,1
11381005.0,melatonin,1
hypertension,symbicort,1
73211009.0,symbicort,1
195967001.0,symbicort,1
40733004.0,oxycodone,1
68566005.0,oxycodone,1
69322001.0,viagra,1
35489007.0,everolimus,1
tuberculoses,viagra,1
21134002.0,trastuzumab,1
24700007.0,trastuzumab,1
3723001.0,celebrex,1
covid-19,pemetrexed,1
35489007.0,warfarin,1
39400004.0,heparin,1
69896004.0,warfarin,1
91302008,vaccines,1
61462000.0,paracetamol,1
62315008.0,metoprolol,1
69896004.0,aspirin,1
32798002.0,insulin,1
syphilis,oseltamivir,1
syphilis,vaccines,1
68566005.0,aspirin,1
6471006.0,paracetamol,1
40733004.0,neulasta,1
91302008,neulasta,1
233604007.0,neulasta,1
endocarditis,aspirin,1
covid-19,glatiramer,1
35489007.0,ritalin,2
hypertension,omalizumab,1
35489007.0,omalizumab,1
195967001.0,omalizumab,1
32398004.0,vaccines,1
35489007.0,adderall,1
698247007.0,paracetamol,1
hiv/aids,fentanyl,1
59927004.0,vaccines,1
24700007.0,gilenya,1
44054006.0,liraglutide,1
35489007.0,methylphenidate,1
22298006.0,everolimus,1
hypertension,dabigatran,1
49601007.0,dabigatran,1
49601007.0,rivaroxaban,1
73211009.0,dabigatran,1
73211009.0,rivaroxaban,1
195967001.0,rivaroxaban,1
195967001.0,dabigatran,1
