,,0
11381005.0,aspirin,7
hypertension,insulin,18
43116000.0,aspirin,3
syphilis,vaccines,2
62315008.0,ibuprofen,9
69896004.0,insulin,2
hypertension,ibuprofen,19
hypertension,aspirin,44
3723001.0,acetaminophen,15
6142004.0,aspirin,43
49601007.0,ibuprofen,15
49601007.0,aspirin,33
59927004.0,acetaminophen,11
59927004.0,aspirin,24
195967001.0,ibuprofen,29
18718003.0,castor oil,1
22298006.0,ibuprofen,12
32398004.0,ibuprofen,2
59927004.0,insulin,4
3723001.0,cinacalcet,1
3723001.0,sensipar,1
22298006.0,cinacalcet,1
22298006.0,sensipar,1
26889001.0,cinacalcet,1
26889001.0,sensipar,1
49601007.0,cinacalcet,1
73211009.0,cinacalcet,1
709044004.0,cinacalcet,1
709044004.0,sensipar,1
hiv/aids,rosuvastatin,1
40733004.0,atorvastatin,7
11381005.0,acetaminophen,5
6142004.0,ibuprofen,18
11381005.0,nicotine,2
11381005.0,divalproex sodium,1
3723001.0,vaccines,3
69896004.0,vaccines,1
tuberculoses,paracetamol,9
195967001.0,insulin,12
hypertension,warfarin,29
32798002.0,warfarin,2
49049000.0,warfarin,3
49601007.0,warfarin,27
35489007.0,ibuprofen,7
covid-19,ibuprofen,1
covid-19,acetaminophen,2
covid-19,aspirin,2
covid-19,paracetamol,2
195967001.0,vaccines,4
hypertension,sildenafil,5
hypertension,tadalafil,2
hypertension,viagra,3
hypertension,cialis,2
3723001.0,ibuprofen,23
3723001.0,sildenafil,1
3723001.0,tadalafil,1
3723001.0,warfarin,8
3723001.0,viagra,3
3723001.0,cialis,1
49601007.0,sildenafil,3
49601007.0,tadalafil,2
49601007.0,viagra,3
49601007.0,cialis,2
73211009.0,ibuprofen,17
73211009.0,sildenafil,4
73211009.0,tadalafil,2
73211009.0,viagra,3
73211009.0,cialis,2
195967001.0,sildenafil,1
195967001.0,tadalafil,1
195967001.0,viagra,2
195967001.0,cialis,1
3723001.0,adalimumab,1
3723001.0,rituximab,2
3723001.0,humira,1
3723001.0,infliximab,3
3723001.0,abatacept,1
3723001.0,enbrel,1
3723001.0,etanercept,2
3723001.0,remicade,1
3723001.0,orencia,1
hiv/aids,quetiapine,1
hepatitis b,quetiapine,1
hepatitis b,acetaminophen,3
13746004.0,quetiapine,4
13746004.0,acetaminophen,1
69322001.0,acetaminophen,1
69322001.0,quetiapine,2
74732009.0,quetiapine,1
hypertension,nicotine,4
26929004.0,nicotine,2
39621005.0,nicotine,2
49601007.0,nicotine,3
52448006.0,nicotine,3
3545003.0,insulin,2
3723001.0,insulin,6
6471006.0,insulin,2
15188001.0,insulin,6
23919004.0,insulin,1
29384001.0,insulin,1
32798002.0,insulin,1
39621005.0,insulin,1
91302008,insulin,5
56317004.0,insulin,1
61462000.0,insulin,5
62315008.0,insulin,6
68566005.0,aspirin,1
69322001.0,insulin,1
75694006.0,insulin,4
200936003.0,insulin,6
endocarditis,dabigatran,1
3723001.0,reyataz,2
6142004.0,buprenorphine,2
6142004.0,warfarin,5
11381005.0,warfarin,1
11381005.0,enbrel,2
hepatitis b,warfarin,1
40733004.0,warfarin,15
40733004.0,lipitor,1
44054006.0,warfarin,1
44054006.0,lipitor,1
57182000.0,warfarin,1
57182000.0,lipitor,1
73211009.0,lipitor,1
40733004.0,ezetimibe,4
44054006.0,atorvastatin,5
73211009.0,atorvastatin,6
75694006.0,atorvastatin,5
40733004.0,paracetamol,6
53741008.0,ibuprofen,1
40733004.0,neulasta,2
698247007.0,rivaroxaban,11
698247007.0,warfarin,20
22298006.0,celebrex,3
22298006.0,viagra,1
22298006.0,cialis,1
6142004.0,nicotine,3
29384001.0,aspirin,4
hepatitis b,heparin,5
200936003.0,lidocaine,4
200936003.0,melatonin,1
200936003.0,memantine,1
61462000.0,nicotine,1
6142004.0,vaccines,30
73211009.0,epoetin alfa,1
73211009.0,insulin lispro,10
73211009.0,insulin glargine,8
49601007.0,vaccines,4
35489007.0,nicotine,6
49601007.0,rivaroxaban,2
49601007.0,heparin,6
49601007.0,dabigatran,7
698247007.0,dabigatran,14
hypertension,vaccines,1
10743008.0,vaccines,1
15188001.0,vaccines,1
396275006.0,nicotine,1
24693007.0,vaccines,1
24700007.0,nicotine,2
32798002.0,nicotine,1
37340000.0,nicotine,1
40733004.0,nicotine,4
161712005.0,nicotine,1
43116000.0,vaccines,1
49049000.0,nicotine,1
56925008.0,vaccines,1
74732009.0,nicotine,2
75694006.0,nicotine,2
195967001.0,nicotine,6
200936003.0,vaccines,2
22298006.0,nicotine,3
11381005.0,doxycycline,2
91302008,vaccines,2
53741008.0,aspirin,7
53741008.0,warfarin,3
698247007.0,aspirin,14
200936003.0,rituximab,3
11381005.0,viagra,1
11381005.0,cialis,1
32398004.0,vaccines,4
46635009.0,insulin,4
69322001.0,aripiprazole,1
233604007.0,aspirin,5
233604007.0,paracetamol,4
22298006.0,acetaminophen,2
35489007.0,buprenorphine,1
hypertension,capecitabine,1
hypertension,xeloda,1
hypertension,avastin,2
49601007.0,xeloda,1
23502006.0,insulin,2
35489007.0,paracetamol,6
59927004.0,paracetamol,2
69322001.0,ibuprofen,1
ulcerative colitis,ibuprofen,3
ulcerative colitis,aspirin,2
200936003.0,ibuprofen,1
200936003.0,aspirin,2
hypertension,dabigatran,3
22298006.0,dabigatran,4
3723001.0,lidocaine,3
3723001.0,fentanyl,2
69896004.0,lidocaine,2
69896004.0,fentanyl,2
195967001.0,lidocaine,2
195967001.0,fentanyl,2
hiv/aids,aspirin,1
59927004.0,ibuprofen,9
hypertension,darbepoetin alfa,1
22298006.0,darbepoetin alfa,1
44054006.0,aranesp,1
44054006.0,darbepoetin alfa,1
73211009.0,aranesp,1
73211009.0,darbepoetin alfa,1
709044004.0,aranesp,1
709044004.0,darbepoetin alfa,1
35489007.0,oxycodone,4
6142004.0,oseltamivir,3
40733004.0,oseltamivir,1
91302008,oseltamivir,2
62315008.0,oseltamivir,1
233604007.0,oseltamivir,1
40733004.0,quetiapine,1
91302008,quetiapine,1
68566005.0,quetiapine,1
11381005.0,castor oil,1
hypertension,paracetamol,2
35489007.0,warfarin,3
73211009.0,paracetamol,6
195967001.0,paracetamol,1
tuberculoses,aspirin,7
61462000.0,aspirin,5
hiv/aids,acetaminophen,3
hiv/aids,atorvastatin,2
59927004.0,rituximab,1
195967001.0,metoprolol,2
34840004.0,ibuprofen,3
34840004.0,paracetamol,2
34840004.0,atorvastatin,2
36971009.0,ibuprofen,1
36971009.0,atorvastatin,1
40733004.0,everolimus,3
73211009.0,humalog,4
73211009.0,lantus,4
35489007.0,hydrocodone bitartrate,1
195967001.0,hydrocodone bitartrate,1
18718003.0,nicotine,1
73211009.0,novolog,7
3723001.0,hydrocortisone cream,1
43116000.0,ibuprofen,1
43116000.0,acetaminophen,1
43116000.0,hydrocortisone cream,1
60862001.0,fentanyl,1
hypertension,benicar,1
59927004.0,benicar,1
62315008.0,benicar,1
62315008.0,warfarin,4
75694006.0,benicar,1
709044004.0,benicar,1
698247007.0,benicar,1
3545003.0,pemetrexed,1
11381005.0,pemetrexed,1
40733004.0,pemetrexed,2
91302008,pemetrexed,1
43116000.0,pemetrexed,1
62315008.0,pemetrexed,1
233604007.0,pemetrexed,1
chagas disease,vaccines,4
35489007.0,afinitor,1
11381005.0,abilify,1
8357008.0,sildenafil,1
8357008.0,viagra,1
13746004.0,sildenafil,1
13746004.0,viagra,1
35489007.0,sildenafil,1
35489007.0,viagra,2
49601007.0,rosuvastatin,1
49601007.0,crestor,1
49601007.0,lipitor,1
49601007.0,atorvastatin,2
40733004.0,epoetin alfa,1
59927004.0,warfarin,5
39400004.0,acetaminophen,1
62315008.0,pregabalin,1
698247007.0,levothyroxine,1
59927004.0,nicotine,1
73211009.0,nicotine,2
hiv/aids,nicotine,2
40733004.0,lidocaine,10
22298006.0,sildenafil,1
396275006.0,oseltamivir,1
35489007.0,oseltamivir,1
53741008.0,vaccines,1
59927004.0,vaccines,2
35489007.0,abilify,1
hypertension,lidocaine,5
22298006.0,lidocaine,3
35489007.0,lidocaine,3
91302008,lidocaine,4
59927004.0,lidocaine,3
60862001.0,lidocaine,3
24700007.0,triamcinolone,1
tuberculoses,warfarin,3
396275006.0,aspirin,3
396275006.0,warfarin,2
22298006.0,celecoxib,2
54150009.0,warfarin,2
69896004.0,warfarin,3
22298006.0,heparin,9
161712005.0,heparin,3
161712005.0,dabigatran,2
6471006.0,melatonin,1
49601007.0,melatonin,1
161712005.0,imatinib,1
396275006.0,avastin,1
32398004.0,insulin,1
22298006.0,quetiapine,1
52448006.0,quetiapine,1
crohn’s disease,ibuprofen,3
crohn’s disease,aspirin,2
40733004.0,imatinib,3
57182000.0,aspirin,1
tuberculoses,ibuprofen,3
tuberculoses,acetaminophen,1
tuberculoses,doxycycline,1
tuberculoses,budesonide,1
tuberculoses,duloxetine,1
tuberculoses,buprenorphine,1
hepatitis b,ibuprofen,4
hepatitis b,aspirin,2
6142004.0,budesonide,1
396275006.0,ibuprofen,2
396275006.0,acetaminophen,1
396275006.0,budesonide,1
61462000.0,ibuprofen,2
61462000.0,acetaminophen,3
233604007.0,ibuprofen,1
233604007.0,acetaminophen,3
233604007.0,budesonide,1
233604007.0,buprenorphine,1
53741008.0,insulin,8
11381005.0,insulin,1
195967001.0,nasonex,1
6142004.0,paracetamol,5
24693007.0,adderall,1
52448006.0,paracetamol,1
21134002.0,zetia,1
22298006.0,sitagliptin,1
44054006.0,lantus,1
44054006.0,januvia,1
44054006.0,sitagliptin,1
44054006.0,humalog,3
44054006.0,insulin lispro,5
73211009.0,januvia,2
73211009.0,sitagliptin,2
75694006.0,insulin lispro,2
75694006.0,sitagliptin,1
698247007.0,sitagliptin,1
698247007.0,insulin,5
6142004.0,eszopiclone,1
6142004.0,enbrel,1
11381005.0,buprenorphine,2
11381005.0,reyataz,1
698247007.0,everolimus,1
69896004.0,aspirin,2
62315008.0,vaccines,4
hiv/aids,insulin,4
crohn’s disease,insulin,3
40930008.0,insulin,1
396275006.0,insulin,1
24693007.0,insulin,1
24700007.0,insulin,1
37340000.0,insulin,1
39400004.0,insulin,1
43116000.0,insulin,2
86044005.0,insulin,2
22298006.0,rivaroxaban,2
22298006.0,xarelto,2
6142004.0,tamiflu,2
6142004.0,avastin,1
91302008,acetaminophen,1
32798002.0,aspirin,5
49049000.0,aspirin,6
13746004.0,capecitabine,1
35489007.0,capecitabine,1
56925008.0,capecitabine,1
60862001.0,capecitabine,1
40733004.0,rosuvastatin,1
54150009.0,rosuvastatin,1
endocarditis,warfarin,2
21134002.0,heparin,2
35489007.0,duloxetine,3
hypertension,rivaroxaban,1
3723001.0,rivaroxaban,1
69896004.0,ibuprofen,1
69896004.0,rivaroxaban,1
39621005.0,aspirin,1
75694006.0,aspirin,2
hiv/aids,tamiflu,1
195967001.0,imatinib,1
22298006.0,ezetimibe,1
22298006.0,zetia,1
35489007.0,ezetimibe,1
35489007.0,zetia,1
39621005.0,ezetimibe,2
39621005.0,zetia,1
40733004.0,zetia,1
40733004.0,fenofibrate,1
49601007.0,ezetimibe,1
49601007.0,zetia,1
54150009.0,zetia,1
54150009.0,fenofibrate,1
62315008.0,zetia,1
62315008.0,fenofibrate,1
75694006.0,ezetimibe,1
75694006.0,zetia,1
hiv/aids,atazanavir,3
hiv/aids,warfarin,1
40733004.0,atazanavir,3
62315008.0,atazanavir,1
195967001.0,atazanavir,1
59927004.0,everolimus,1
hepatitis b,atripla,2
hepatitis b,truvada,2
52448006.0,atripla,2
52448006.0,truvada,2
6471006.0,sildenafil,1
6471006.0,aspirin,1
6471006.0,paracetamol,1
6471006.0,viagra,1
56925008.0,sildenafil,3
56925008.0,aspirin,3
56925008.0,paracetamol,1
56925008.0,viagra,2
10743008.0,viagra,3
23502006.0,vaccines,2
40733004.0,heparin,5
62315008.0,duloxetine,1
32798002.0,ritalin,1
49049000.0,ritalin,1
covid-19,imatinib,1
40733004.0,doxycycline,5
44054006.0,insulin glargine,1
75694006.0,insulin glargine,1
40733004.0,acetaminophen,8
menstruation,ibuprofen,1
menstruation,aspirin,1
menstruation,warfarin,1
tuberculoses,heparin,2
hypertension,valsartan,2
hypertension,metoprolol,2
hepatitis b,raltegravir,2
ulcerative colitis,budesonide,2
crohn’s disease,budesonide,2
3723001.0,everolimus,2
6142004.0,raloxifene,2
13746004.0,heparin,3
13746004.0,aripiprazole,2
13746004.0,rivaroxaban,2
13746004.0,pregabalin,2
24693007.0,heparin,2
24700007.0,fingolimod,2
26929004.0,denosumab,2
26929004.0,memantine,3
32914008.0,heparin,2
35489007.0,heparin,3
35489007.0,aripiprazole,2
40733004.0,raltegravir,3
91302008,heparin,4
44054006.0,novolog,2
44054006.0,insulin aspart,2
44054006.0,infliximab,2
49049000.0,aripiprazole,2
49049000.0,denosumab,2
49049000.0,heparin,3
49049000.0,memantine,3
52448006.0,denosumab,2
52448006.0,memantine,3
56925008.0,heparin,2
61462000.0,lidocaine,2
69896004.0,everolimus,2
69896004.0,infliximab,2
73211009.0,insulin aspart,2
73211009.0,infliximab,2
73211009.0,levemir,2
73211009.0,insulin detemir,2
195967001.0,heparin,2
195967001.0,tiotropium bromide,2
233604007.0,heparin,2
233604007.0,lidocaine,2
698247007.0,lidocaine,3
13746004.0,aspirin,1
32798002.0,heparin,1
53741008.0,heparin,1
22298006.0,pemetrexed,3
endocarditis,insulin,1
59927004.0,heparin,2
syphilis,adderall,1
52448006.0,adderall,1
44054006.0,liraglutide,2
49601007.0,insulin lispro,1
49601007.0,liraglutide,1
49601007.0,humalog,1
73211009.0,liraglutide,4
menstruation,doxycycline,1
35489007.0,synthroid,1
35489007.0,levothyroxine,2
24693007.0,acetaminophen,1
3723001.0,nicotine,2
menstruation,nicotine,1
29384001.0,nicotine,1
32398004.0,nicotine,1
56925008.0,nicotine,1
62315008.0,nicotine,1
32798002.0,melatonin,1
49049000.0,melatonin,1
22298006.0,tiotropium bromide,1
49601007.0,tiotropium bromide,1
53741008.0,tiotropium bromide,1
62315008.0,liraglutide,1
52448006.0,warfarin,3
6471006.0,oxycodone,3
195967001.0,doxycycline,2
hiv/aids,reyataz,1
hypertension,heparin,2
hiv/aids,doxycycline,1
18718003.0,doxycycline,1
6471006.0,tamiflu,1
21134002.0,oseltamivir,1
52448006.0,vaccines,3
22298006.0,vaccines,2
21134002.0,vaccines,2
35489007.0,melatonin,3
3716002.0,nicotine,1
13746004.0,nicotine,1
21134002.0,nicotine,1
32914008.0,nicotine,1
57182000.0,nicotine,1
61599003.0,nicotine,1
68566005.0,nicotine,1
69896004.0,nicotine,1
200936003.0,nicotine,1
233604007.0,nicotine,1
91302008,telaprevir,1
21134002.0,rivaroxaban,1
21134002.0,warfarin,1
21134002.0,dabigatran,1
35489007.0,cymbalta,2
26929004.0,insulin aspart,1
52448006.0,insulin aspart,1
hiv/aids,ibuprofen,1
26929004.0,namenda,1
35489007.0,memantine,2
52448006.0,namenda,1
11381005.0,triamcinolone,1
6471006.0,adderall,1
hypertension,raltegravir,1
syphilis,insulin,1
22298006.0,oseltamivir,1
6142004.0,benadryl,1
6142004.0,tylenol pm,1
40930008.0,rituximab,1
69896004.0,rituximab,1
698247007.0,rituximab,1
698247007.0,paracetamol,2
menstruation,viagra,1
6142004.0,imatinib,1
49049000.0,insulin,2
35489007.0,atorvastatin,1
tuberculoses,levothyroxine,1
ulcerative colitis,levothyroxine,1
3723001.0,duloxetine,1
3723001.0,levothyroxine,1
10743008.0,duloxetine,1
10743008.0,levothyroxine,1
11381005.0,duloxetine,1
11381005.0,levothyroxine,3
24693007.0,duloxetine,1
24693007.0,levothyroxine,1
24700007.0,duloxetine,1
24700007.0,levothyroxine,1
91302008,duloxetine,1
69896004.0,duloxetine,1
69896004.0,levothyroxine,1
200936003.0,duloxetine,1
200936003.0,levothyroxine,1
233604007.0,duloxetine,1
26929004.0,vaccines,2
86044005.0,vaccines,2
13746004.0,melatonin,2
40733004.0,dabigatran,1
22298006.0,gravol,1
40733004.0,melatonin,1
62315008.0,acetaminophen,2
62315008.0,gravol,1
73211009.0,benadryl,1
36971009.0,vaccines,1
22298006.0,paracetamol,2
hypertension,mometasone,1
40733004.0,mometasone,1
43116000.0,mometasone,1
161712005.0,paracetamol,2
hiv/aids,everolimus,1
hiv/aids,heparin,1
hepatitis b,everolimus,1
ulcerative colitis,everolimus,1
73211009.0,buprenorphine,1
91302008,aspirin,1
52448006.0,melatonin,1
6142004.0,insulin,1
6142004.0,divalproex sodium,1
11381005.0,eszopiclone,1
22298006.0,levothyroxine,1
endocarditis,enbrel,1
21134002.0,diovan,1
40733004.0,infliximab,1
59927004.0,cialis,1
129103003.0,enbrel,1
syphilis,oxycodone,1
61462000.0,oxycodone,1
233604007.0,adderall,1
endocarditis,vaccines,1
29384001.0,ibuprofen,3
hypertension,castor oil,1
35489007.0,castor oil,1
73211009.0,castor oil,1
195967001.0,castor oil,1
49049000.0,ibuprofen,1
tuberculoses,imatinib,1
endocarditis,rituximab,1
hypertension,telaprevir,1
40733004.0,darunavir,1
40733004.0,triamcinolone,2
40733004.0,rituximab,1
40733004.0,telaprevir,1
91302008,rituximab,1
91302008,imatinib,1
91302008,neupogen,1
59927004.0,telaprevir,1
62315008.0,rituximab,1
75694006.0,imatinib,1
709044004.0,rituximab,1
ulcerative colitis,pemetrexed,1
3723001.0,oxycodone,1
3723001.0,doxycycline,1
3723001.0,lyrica,1
3723001.0,metoprolol,2
3723001.0,cymbalta,1
195967001.0,oxycodone,1
195967001.0,lyrica,1
195967001.0,cymbalta,1
44054006.0,acetaminophen,1
69896004.0,acetaminophen,1
39621005.0,fenofibrate,1
3723001.0,esomeprazole,1
3723001.0,aciphex,1
3723001.0,nexium,1
3723001.0,rabeprazole,1
62315008.0,esomeprazole,1
62315008.0,aciphex,1
62315008.0,nexium,1
62315008.0,rabeprazole,1
709044004.0,epoetin alfa,1
hiv/aids,pemetrexed,1
hypertension,pemetrexed,1
hepatitis b,pemetrexed,1
129103003.0,adderall,1
3723001.0,paracetamol,2
32398004.0,fluticasone propionate,1
195967001.0,fluticasone propionate,1
endocarditis,aspirin,1
161712005.0,aspirin,1
hypertension,filgrastim,1
hepatitis b,filgrastim,1
60862001.0,ibuprofen,1
61462000.0,melatonin,1
hypertension,celebrex,1
40733004.0,celebrex,1
195967001.0,celebrex,1
3723001.0,buprenorphine,1
24700007.0,aspirin,1
44054006.0,aspirin,1
53741008.0,dabigatran,1
hypertension,oxycodone,1
hypertension,ritalin,1
73211009.0,ritalin,1
56317004.0,warfarin,1
56317004.0,heparin,2
59927004.0,atazanavir,1
tuberculoses,adderall,1
195967001.0,melatonin,1
6471006.0,nicotine,1
hiv/aids,truvada,1
syphilis,truvada,1
63102001.0,truvada,1
hepatitis b,capecitabine,1
40733004.0,capecitabine,1
161712005.0,capecitabine,1
62315008.0,capecitabine,1
68566005.0,insulin,1
22298006.0,avastin,1
22298006.0,fenofibrate,2
44054006.0,fenofibrate,1
44054006.0,valsartan,1
44054006.0,diovan,1
44054006.0,metoprolol,1
49601007.0,valsartan,1
49601007.0,fenofibrate,1
49601007.0,metoprolol,1
53741008.0,valsartan,1
53741008.0,fenofibrate,1
53741008.0,metoprolol,1
73211009.0,fenofibrate,1
73211009.0,valsartan,1
73211009.0,diovan,1
73211009.0,metoprolol,1
39621005.0,acetaminophen,1
covid-19,rabeprazole,1
covid-19,aciphex,1
49049000.0,imatinib,2
hepatitis b,nicotine,1
195967001.0,oxycontin,1
35489007.0,liraglutide,1
35489007.0,januvia,1
35489007.0,sitagliptin,1
35489007.0,victoza,1
73211009.0,janumet,1
73211009.0,victoza,1
hypertension,duloxetine,1
161712005.0,duloxetine,1
161712005.0,cymbalta,1
75694006.0,vaccines,1
hiv/aids,rituximab,1
hepatitis b,rituximab,1
73211009.0,melatonin,1
