,,0
13746004.0,vaccines,4
covid-19,acetaminophen,9
covid-19,paracetamol,16
61462000.0,ibuprofen,3
32798002.0,insulin,29
32798002.0,adderall,2
32798002.0,ritalin,7
49049000.0,insulin,34
49049000.0,adderall,2
49049000.0,ritalin,7
24700007.0,insulin,25
hepatitis b,raltegravir,3
195967001.0,vaccines,49
233604007.0,oseltamivir,11
53741008.0,insulin,19
syphilis,celecoxib,1
syphilis,paracetamol,1
24700007.0,ibuprofen,2
24700007.0,aspirin,7
24700007.0,celecoxib,1
24700007.0,paracetamol,1
menstruation,melatonin,1
11381005.0,raloxifene,3
161712005.0,insulin,26
161712005.0,melatonin,5
hypertension,fingolimod,6
hypertension,glatiramer,1
6142004.0,fingolimod,1
6142004.0,glatiramer,2
21134002.0,rebif,3
21134002.0,avonex,3
21134002.0,fingolimod,7
21134002.0,glatiramer,6
24700007.0,fingolimod,23
24700007.0,glatiramer,16
24700007.0,rebif,6
24700007.0,avonex,11
59927004.0,fingolimod,2
32914008.0,nicotine,4
32914008.0,aripiprazole,3
32914008.0,methylphenidate,2
161712005.0,nicotine,10
49601007.0,aripiprazole,2
49601007.0,methylphenidate,5
34486009.0,levothyroxine,9
91302008,imatinib,1
40733004.0,oseltamivir,25
73211009.0,oseltamivir,5
6471006.0,melatonin,5
200936003.0,vaccines,18
40733004.0,pitocin,2
129103003.0,melatonin,3
61462000.0,warfarin,3
57182000.0,aspirin,4
57182000.0,warfarin,3
56317004.0,insulin,10
56925008.0,insulin,21
396275006.0,insulin,19
195967001.0,insulin,50
396275006.0,warfarin,5
39621005.0,aspirin,1
39621005.0,warfarin,1
40733004.0,atorvastatin,11
57182000.0,insulin,19
44054006.0,liraglutide,8
49601007.0,liraglutide,5
73211009.0,liraglutide,17
menstruation,quetiapine,1
709044004.0,heparin,7
68566005.0,insulin,7
6471006.0,paracetamol,25
6471006.0,buprenorphine,2
6471006.0,fentanyl,14
13746004.0,duloxetine,2
13746004.0,cymbalta,2
35489007.0,cymbalta,12
69322001.0,duloxetine,3
69322001.0,cymbalta,1
74732009.0,duloxetine,2
161712005.0,aspirin,3
161712005.0,heparin,2
195967001.0,tiotropium bromide,2
74732009.0,vaccines,52
91302008,warfarin,8
233604007.0,nicotine,10
3723001.0,copaxone,1
24700007.0,copaxone,18
396275006.0,vaccines,6
15188001.0,vaccines,8
75694006.0,vaccines,4
698247007.0,lidocaine,14
200936003.0,rituximab,10
43116000.0,vaccines,10
syphilis,nicotine,6
15188001.0,nicotine,2
50829006.0,nicotine,2
hypertension,lipitor,2
ulcerative colitis,adalimumab,14
ulcerative colitis,humira,7
3723001.0,celecoxib,15
3723001.0,celebrex,8
3723001.0,humira,15
menstruation,celecoxib,2
menstruation,celebrex,2
396275006.0,celecoxib,12
396275006.0,celebrex,3
24693007.0,pregabalin,15
24693007.0,lyrica,8
24693007.0,lipitor,1
24693007.0,atorvastatin,1
26929004.0,lipitor,3
26929004.0,atorvastatin,2
32914008.0,pregabalin,6
32914008.0,lyrica,3
32914008.0,lipitor,1
32914008.0,atorvastatin,1
35489007.0,viagra,7
40733004.0,celebrex,1
49601007.0,lipitor,10
49601007.0,pregabalin,3
49601007.0,lyrica,2
52448006.0,lipitor,4
52448006.0,atorvastatin,3
53741008.0,sildenafil,3
53741008.0,viagra,2
53741008.0,lipitor,1
69896004.0,celecoxib,7
69896004.0,celebrex,4
69896004.0,humira,11
233604007.0,sildenafil,1
233604007.0,viagra,1
233604007.0,lipitor,2
59927004.0,nicotine,3
62315008.0,methylphenidate,6
tuberculoses,nicotine,11
ulcerative colitis,ustekinumab,3
ulcerative colitis,infliximab,19
ulcerative colitis,budesonide,9
39621005.0,liraglutide,1
75694006.0,liraglutide,5
30811009.0,ibuprofen,1
32914008.0,melatonin,2
74732009.0,methylphenidate,14
40930008.0,levothyroxine,10
35489007.0,levothyroxine,3
49601007.0,levothyroxine,5
73211009.0,levothyroxine,6
698247007.0,levothyroxine,4
hypertension,metoprolol,19
53741008.0,nicotine,4
129103003.0,warfarin,2
18718003.0,insulin,3
ulcerative colitis,insulin,7
10743008.0,insulin,4
22298006.0,heparin,30
6142004.0,paracetamol,17
syphilis,insulin,11
52448006.0,warfarin,10
60862001.0,warfarin,1
6471006.0,benadryl,7
15188001.0,insulin,16
59927004.0,ibuprofen,8
hepatitis b,acetaminophen,5
59927004.0,vaccines,15
hypertension,oxycodone,5
hepatitis b,aspirin,3
hypertension,fentanyl,11
32398004.0,lidocaine,1
32398004.0,aspirin,2
91302008,aspirin,9
91302008,fentanyl,5
91302008,metoprolol,2
91302008,lidocaine,3
195967001.0,lidocaine,6
40733004.0,castor oil,4
11381005.0,triamcinolone,3
endocarditis,heparin,7
8357008.0,viagra,3
161712005.0,viagra,1
tuberculoses,paracetamol,6
tuberculoses,warfarin,4
3723001.0,benadryl,1
709044004.0,epoetin alfa,8
91302008,castor oil,2
61462000.0,castor oil,2
56925008.0,warfarin,1
56925008.0,heparin,1
21134002.0,aspirin,7
40733004.0,tadalafil,2
68566005.0,tadalafil,1
40930008.0,rituximab,2
40930008.0,abatacept,1
40930008.0,etanercept,1
40733004.0,abatacept,1
40733004.0,etanercept,16
73211009.0,rituximab,7
73211009.0,abatacept,2
73211009.0,etanercept,2
hepatitis b,adalimumab,4
hepatitis b,ustekinumab,1
hepatitis b,infliximab,3
hepatitis b,etanercept,5
40733004.0,adalimumab,11
60862001.0,melatonin,5
35489007.0,heparin,8
74732009.0,buprenorphine,13
74732009.0,fentanyl,24
hepatitis b,paracetamol,5
covid-19,fentanyl,26
6142004.0,fentanyl,2
40733004.0,fentanyl,7
698247007.0,metoprolol,7
14669001.0,paracetamol,3
91302008,benadryl,1
covid-19,lidocaine,2
35489007.0,lidocaine,19
3723001.0,nicotine,7
40733004.0,nicotine,22
68566005.0,nicotine,1
69896004.0,nicotine,1
73211009.0,bevacizumab,7
73211009.0,avastin,4
200936003.0,nicotine,2
52702003.0,paracetamol,1
57182000.0,paracetamol,3
73211009.0,paracetamol,15
syphilis,warfarin,3
13746004.0,buprenorphine,4
32914008.0,sildenafil,1
35489007.0,bevacizumab,4
35489007.0,avastin,4
44054006.0,aspirin,8
698247007.0,paracetamol,2
menstruation,ibuprofen,5
11381005.0,ibuprofen,3
11381005.0,acetaminophen,2
11381005.0,paracetamol,1
14669001.0,ibuprofen,2
26929004.0,acetaminophen,3
26929004.0,paracetamol,4
32798002.0,ibuprofen,4
32798002.0,acetaminophen,4
32798002.0,aspirin,8
49049000.0,ibuprofen,5
49049000.0,acetaminophen,5
49049000.0,aspirin,10
52448006.0,acetaminophen,5
52448006.0,paracetamol,6
62315008.0,ibuprofen,19
698247007.0,ibuprofen,5
91302008,heparin,17
covid-19,lucentis,1
hypertension,diovan,3
hypertension,ranibizumab,2
hypertension,lucentis,3
hypertension,bevacizumab,11
hypertension,avastin,5
10743008.0,diovan,1
73211009.0,ranibizumab,6
73211009.0,lucentis,3
37340000.0,nicotine,2
161712005.0,atorvastatin,1
49601007.0,atorvastatin,23
34840004.0,lidocaine,3
129103003.0,aspirin,3
40733004.0,prezista,1
698247007.0,vaccines,3
13746004.0,oxycodone,3
22298006.0,castor oil,3
56317004.0,triamcinolone,3
57406009.0,insulin,4
39400004.0,lidocaine,1
59927004.0,lidocaine,4
6471006.0,castor oil,5
hypertension,ezetimibe,3
hypertension,vytorin,2
hypertension,rosuvastatin,5
hypertension,crestor,1
hypertension,atorvastatin,9
10743008.0,rosuvastatin,1
10743008.0,atorvastatin,1
24700007.0,ezetimibe,1
24700007.0,vytorin,1
24700007.0,rosuvastatin,1
24700007.0,crestor,1
24700007.0,lipitor,1
24700007.0,atorvastatin,2
49601007.0,ezetimibe,8
49601007.0,fenofibrate,5
52448006.0,ezetimibe,1
52448006.0,vytorin,1
52448006.0,rosuvastatin,1
52448006.0,crestor,1
73211009.0,ezetimibe,5
73211009.0,rosuvastatin,7
73211009.0,atorvastatin,9
73211009.0,fenofibrate,6
233604007.0,ezetimibe,1
233604007.0,vytorin,1
233604007.0,rosuvastatin,1
233604007.0,crestor,1
233604007.0,atorvastatin,2
22298006.0,rivaroxaban,3
22298006.0,dabigatran,3
49601007.0,heparin,13
53741008.0,heparin,3
698247007.0,heparin,14
698247007.0,dabigatran,13
6471006.0,pregabalin,4
6471006.0,lyrica,2
24693007.0,divalproex sodium,1
32914008.0,divalproex sodium,1
11381005.0,abiraterone,4
161712005.0,abiraterone,1
56925008.0,abiraterone,2
32798002.0,heparin,2
49049000.0,heparin,2
61462000.0,methylphenidate,2
69322001.0,vaccines,2
hypertension,melatonin,10
22298006.0,melatonin,4
22298006.0,metoprolol,10
56317004.0,metoprolol,2
56925008.0,metoprolol,3
62315008.0,metoprolol,5
73211009.0,metoprolol,2
195967001.0,metoprolol,3
13746004.0,warfarin,2
52448006.0,methylphenidate,10
26929004.0,aripiprazole,4
26929004.0,quetiapine,5
73211009.0,aripiprazole,7
hypertension,aripiprazole,6
hypertension,quetiapine,8
13746004.0,seroquel xr,2
32914008.0,quetiapine,3
35489007.0,seroquel xr,1
75694006.0,aripiprazole,4
698247007.0,quetiapine,2
22298006.0,aripiprazole,2
49601007.0,metoprolol,4
53741008.0,metoprolol,2
35489007.0,doxycycline,3
59927004.0,doxycycline,3
60862001.0,insulin,1
hiv/aids,heparin,1
hepatitis b,heparin,3
43116000.0,lidocaine,1
43116000.0,aspirin,7
hiv/aids,nicotine,2
3723001.0,doxycycline,10
91302008,denosumab,1
61462000.0,heparin,4
195967001.0,heparin,8
43116000.0,insulin,8
32398004.0,vaccines,14
40733004.0,darunavir,3
40733004.0,atazanavir,7
hypertension,valsartan,13
22298006.0,methylphenidate,7
26929004.0,methylphenidate,6
49601007.0,celecoxib,5
40733004.0,hydrocortisone cream,3
61599003.0,warfarin,1
61599003.0,heparin,2
59927004.0,warfarin,13
709044004.0,warfarin,7
6471006.0,hydrocortisone cream,1
73211009.0,melatonin,12
40733004.0,methylphenidate,2
6142004.0,heparin,4
ulcerative colitis,epoetin alfa,1
ulcerative colitis,aranesp,1
ulcerative colitis,darbepoetin alfa,1
ulcerative colitis,epogen,1
22298006.0,epoetin alfa,1
22298006.0,aranesp,1
22298006.0,epogen,1
709044004.0,aranesp,3
709044004.0,darbepoetin alfa,5
709044004.0,epogen,3
40733004.0,synthroid,1
40733004.0,levothyroxine,2
91302008,doxycycline,6
73211009.0,doxycycline,5
32798002.0,melatonin,9
49049000.0,melatonin,10
32398004.0,warfarin,1
36971009.0,warfarin,1
233604007.0,warfarin,4
35489007.0,oxycontin,10
62315008.0,heparin,5
tuberculoses,rituximab,2
hypertension,memantine,2
32798002.0,memantine,13
49049000.0,memantine,12
52448006.0,benadryl,4
26929004.0,memantine,30
menstruation,acetaminophen,4
32914008.0,acetaminophen,2
32914008.0,paracetamol,2
tuberculoses,heparin,5
43116000.0,nicotine,1
43116000.0,acetaminophen,1
21134002.0,melatonin,1
32398004.0,insulin,7
52702003.0,methylphenidate,3
24693007.0,warfarin,2
15188001.0,heparin,1
endocarditis,insulin,3
hypertension,everolimus,4
62315008.0,bevacizumab,10
hypertension,rivaroxaban,1
hypertension,dabigatran,2
6471006.0,warfarin,2
21134002.0,warfarin,5
covid-19,heparin,13
3723001.0,heparin,9
56317004.0,heparin,3
59927004.0,heparin,8
syphilis,heparin,1
200936003.0,warfarin,10
200936003.0,heparin,17
200936003.0,aspirin,18
195967001.0,imatinib,3
75694006.0,imatinib,2
233604007.0,aspirin,12
35489007.0,sildenafil,6
52448006.0,sildenafil,3
61462000.0,sildenafil,2
61462000.0,tadalafil,1
24700007.0,nicotine,3
57182000.0,nicotine,2
covid-19,adalimumab,5
covid-19,humira,5
covid-19,infliximab,7
covid-19,enbrel,1
covid-19,etanercept,2
covid-19,remicade,2
3723001.0,enbrel,14
69896004.0,enbrel,12
69896004.0,remicade,12
195967001.0,adalimumab,5
195967001.0,humira,2
195967001.0,infliximab,5
195967001.0,enbrel,4
195967001.0,etanercept,4
195967001.0,remicade,1
13746004.0,imatinib,1
26929004.0,imatinib,6
32798002.0,imatinib,3
35489007.0,imatinib,3
49049000.0,imatinib,2
52448006.0,imatinib,7
22298006.0,atorvastatin,7
34840004.0,paracetamol,1
23502006.0,doxycycline,20
69896004.0,doxycycline,3
69896004.0,vaccines,15
233604007.0,oxycontin,1
hypertension,doxycycline,5
hypertension,atazanavir,2
11381005.0,atazanavir,1
73211009.0,lantus,10
73211009.0,levemir,8
hypertension,trastuzumab,5
hypertension,pregabalin,7
22298006.0,trastuzumab,2
22298006.0,pregabalin,1
40733004.0,trastuzumab,8
49601007.0,trastuzumab,2
73211009.0,trastuzumab,2
200936003.0,trastuzumab,1
233604007.0,pregabalin,1
233604007.0,methylphenidate,1
698247007.0,trastuzumab,2
tuberculoses,humira,3
tuberculoses,enbrel,3
tuberculoses,remicade,2
3723001.0,fingolimod,3
24700007.0,adalimumab,8
24700007.0,everolimus,1
24700007.0,humira,4
24700007.0,infliximab,5
24700007.0,enbrel,2
24700007.0,etanercept,2
24700007.0,remicade,1
40733004.0,humira,2
40733004.0,enbrel,3
40733004.0,remicade,4
40733004.0,fingolimod,3
69896004.0,fingolimod,2
15188001.0,acetaminophen,2
15188001.0,paracetamol,2
31384009.0,acetaminophen,1
31384009.0,paracetamol,1
73211009.0,acetaminophen,12
22298006.0,janumet,1
22298006.0,sitagliptin,4
22298006.0,lantus,1
22298006.0,insulin glargine,3
22298006.0,levemir,1
22298006.0,insulin detemir,2
40733004.0,liraglutide,1
40733004.0,januvia,2
40733004.0,sitagliptin,1
44054006.0,insulin glargine,9
44054006.0,sitagliptin,18
44054006.0,victoza,2
73211009.0,insulin glargine,19
73211009.0,sitagliptin,23
73211009.0,victoza,6
73211009.0,januvia,11
22298006.0,vaccines,18
56317004.0,imatinib,3
56925008.0,lidocaine,3
709044004.0,ibuprofen,2
709044004.0,acetaminophen,2
709044004.0,paracetamol,4
3723001.0,aranesp,2
3723001.0,rebif,1
3723001.0,avonex,2
24700007.0,aranesp,1
69896004.0,aranesp,2
69896004.0,rebif,1
69896004.0,avonex,2
74732009.0,eszopiclone,2
74732009.0,aripiprazole,3
74732009.0,lisdexamfetamine,1
43116000.0,paracetamol,2
tuberculoses,atorvastatin,2
hypertension,adalimumab,1
hypertension,infliximab,4
hypertension,etanercept,2
sarcoidoses,etanercept,1
sarcoidoses,ibuprofen,1
sarcoidoses,aspirin,1
62315008.0,rituximab,9
62315008.0,atorvastatin,4
200936003.0,adalimumab,11
200936003.0,infliximab,9
200936003.0,etanercept,7
39621005.0,melatonin,1
75694006.0,melatonin,1
74732009.0,nicotine,41
57182000.0,sildenafil,3
57182000.0,viagra,2
161712005.0,triamcinolone,1
698247007.0,tylenol pm,1
44054006.0,vaccines,8
29384001.0,lidocaine,4
49049000.0,lidocaine,2
60862001.0,lidocaine,4
69322001.0,lidocaine,1
40733004.0,pemetrexed,1
62315008.0,pemetrexed,4
32398004.0,acetaminophen,3
32398004.0,paracetamol,6
233604007.0,paracetamol,9
hiv/aids,melatonin,1
59927004.0,infliximab,1
59927004.0,etanercept,1
34840004.0,ibuprofen,1
34840004.0,aspirin,3
233604007.0,oxycodone,4
tuberculoses,acetaminophen,6
13746004.0,abilify,2
52448006.0,abilify,5
menstruation,aspirin,5
49601007.0,oxycodone,4
covid-19,omalizumab,2
covid-19,bevacizumab,5
ulcerative colitis,ranibizumab,1
ulcerative colitis,rituximab,1
ulcerative colitis,omalizumab,2
ulcerative colitis,trastuzumab,2
ulcerative colitis,bevacizumab,1
3723001.0,ranibizumab,3
3723001.0,omalizumab,3
3723001.0,trastuzumab,7
3723001.0,bevacizumab,3
69896004.0,ranibizumab,3
69896004.0,omalizumab,3
69896004.0,trastuzumab,6
69896004.0,bevacizumab,3
195967001.0,ranibizumab,2
195967001.0,rituximab,2
195967001.0,trastuzumab,2
195967001.0,bevacizumab,3
3723001.0,pregabalin,2
3723001.0,oxycodone,3
24693007.0,oxycodone,3
24693007.0,quetiapine,1
24693007.0,melatonin,2
24700007.0,benadryl,2
56925008.0,benadryl,1
195967001.0,benadryl,5
69322001.0,melatonin,3
39621005.0,ibuprofen,2
39621005.0,acetaminophen,2
39621005.0,paracetamol,2
75694006.0,ibuprofen,1
75694006.0,acetaminophen,3
75694006.0,paracetamol,4
hepatitis b,humira,2
hepatitis b,enbrel,1
ulcerative colitis,remicade,6
ulcerative colitis,etanercept,6
200936003.0,humira,3
200936003.0,enbrel,2
32398004.0,ibuprofen,1
43116000.0,restasis,1
40733004.0,metoprolol,3
233604007.0,lidocaine,2
233604007.0,metoprolol,1
