,,0
3723001.0,infliximab,36
3723001.0,abatacept,10
3723001.0,insulin,29
69896004.0,rituximab,16
69896004.0,infliximab,27
69896004.0,abatacept,10
69896004.0,insulin,18
69322001.0,nicotine,4
40733004.0,lidocaine,14
22298006.0,viagra,8
22298006.0,cialis,2
52448006.0,nicotine,26
11381005.0,aspirin,3
40733004.0,acetaminophen,32
40733004.0,paracetamol,26
200936003.0,acetaminophen,3
200936003.0,paracetamol,2
6471006.0,insulin,27
40733004.0,truvada,12
10743008.0,vaccines,4
tuberculoses,infliximab,8
40733004.0,infliximab,12
73211009.0,infliximab,3
195967001.0,nicotine,17
6471006.0,methylphenidate,2
6471006.0,adderall,4
6471006.0,ritalin,4
22298006.0,warfarin,19
53741008.0,warfarin,2
698247007.0,aspirin,12
11381005.0,vaccines,5
hepatitis b,insulin,19
161712005.0,vaccines,6
161712005.0,warfarin,5
75694006.0,warfarin,3
hypertension,viagra,11
hypertension,cialis,5
22298006.0,sildenafil,6
49601007.0,sildenafil,7
49601007.0,viagra,5
56925008.0,cialis,21
63102001.0,sildenafil,1
hypertension,vaccines,14
23502006.0,vaccines,14
233604007.0,vaccines,74
233604007.0,castor oil,4
21134002.0,vaccines,24
49601007.0,benadryl,1
hiv/aids,vaccines,34
6142004.0,insulin,4
6142004.0,ibuprofen,9
6142004.0,acetaminophen,10
6142004.0,aspirin,20
44054006.0,methylphenidate,2
39400004.0,paracetamol,6
hypertension,nicotine,22
22298006.0,nicotine,14
26929004.0,nicotine,23
32798002.0,nicotine,19
44054006.0,nicotine,5
49049000.0,nicotine,20
62315008.0,nicotine,11
73211009.0,nicotine,26
ulcerative colitis,nicotine,5
26929004.0,melatonin,10
52448006.0,melatonin,14
hypertension,lidocaine,3
22298006.0,lidocaine,7
hypertension,darbepoetin alfa,1
22298006.0,darbepoetin alfa,2
698247007.0,darbepoetin alfa,1
91302008,vaccines,12
44054006.0,oxycodone,1
73211009.0,oxycodone,2
40733004.0,eszopiclone,1
35489007.0,warfarin,6
hypertension,acetaminophen,7
91302008,acetaminophen,5
91302008,paracetamol,6
195967001.0,acetaminophen,5
195967001.0,omalizumab,17
195967001.0,budesonide,15
195967001.0,mometasone,10
35489007.0,melatonin,40
13746004.0,vaccines,4
35489007.0,eszopiclone,6
24700007.0,insulin,17
233604007.0,oseltamivir,9
53741008.0,insulin,13
menstruation,melatonin,1
161712005.0,insulin,18
161712005.0,melatonin,3
39621005.0,insulin,5
hypertension,fingolimod,3
6142004.0,glatiramer,2
21134002.0,rebif,3
21134002.0,avonex,3
21134002.0,glatiramer,6
24700007.0,glatiramer,14
59927004.0,fingolimod,2
32914008.0,nicotine,3
32914008.0,aripiprazole,1
32914008.0,methylphenidate,2
161712005.0,nicotine,5
49601007.0,aripiprazole,2
49601007.0,methylphenidate,2
6471006.0,vaccines,12
34486009.0,levothyroxine,8
195967001.0,vaccines,25
6471006.0,melatonin,2
40733004.0,pitocin,2
129103003.0,melatonin,3
61462000.0,warfarin,1
menstruation,insulin,7
56317004.0,insulin,9
56925008.0,insulin,7
396275006.0,insulin,11
39621005.0,aspirin,1
39621005.0,warfarin,1
40733004.0,atorvastatin,5
44054006.0,liraglutide,7
49601007.0,liraglutide,4
73211009.0,liraglutide,13
709044004.0,heparin,5
68566005.0,insulin,4
233604007.0,insulin,13
74732009.0,melatonin,6
6471006.0,fentanyl,10
69322001.0,duloxetine,2
69322001.0,cymbalta,1
195967001.0,tiotropium bromide,2
195967001.0,insulin,28
tuberculoses,insulin,20
32398004.0,nicotine,5
233604007.0,nicotine,4
3723001.0,copaxone,1
24700007.0,copaxone,15
75694006.0,vaccines,2
698247007.0,lidocaine,9
200936003.0,rituximab,8
43116000.0,vaccines,5
15188001.0,nicotine,1
ulcerative colitis,adalimumab,12
ulcerative colitis,humira,6
3723001.0,celecoxib,11
3723001.0,celebrex,6
3723001.0,adalimumab,29
3723001.0,humira,13
3723001.0,vaccines,12
menstruation,celecoxib,2
menstruation,celebrex,2
396275006.0,celecoxib,9
396275006.0,celebrex,3
24693007.0,pregabalin,13
24693007.0,lyrica,7
26929004.0,lipitor,2
26929004.0,atorvastatin,2
32914008.0,pregabalin,5
32914008.0,lyrica,2
49601007.0,lipitor,9
52448006.0,lipitor,3
52448006.0,atorvastatin,3
53741008.0,sildenafil,1
53741008.0,viagra,1
69896004.0,celecoxib,5
69896004.0,celebrex,3
69896004.0,adalimumab,22
69896004.0,humira,11
233604007.0,sildenafil,1
233604007.0,viagra,1
tuberculoses,nicotine,7
ulcerative colitis,budesonide,8
ulcerative colitis,ustekinumab,3
ulcerative colitis,infliximab,17
39621005.0,liraglutide,1
75694006.0,liraglutide,3
32914008.0,melatonin,2
74732009.0,methylphenidate,7
40930008.0,levothyroxine,7
49601007.0,levothyroxine,2
21134002.0,metoprolol,1
53741008.0,nicotine,3
35489007.0,lisdexamfetamine,9
35489007.0,adderall,9
18718003.0,insulin,3
ulcerative colitis,insulin,3
10743008.0,insulin,2
62315008.0,insulin,37
6142004.0,paracetamol,12
syphilis,insulin,9
62315008.0,warfarin,10
75694006.0,insulin,30
24700007.0,ibuprofen,1
24700007.0,aspirin,2
59927004.0,ibuprofen,6
hepatitis b,acetaminophen,3
59927004.0,vaccines,7
hypertension,ibuprofen,12
hypertension,oxycodone,4
hepatitis b,aspirin,2
hypertension,fentanyl,9
hypertension,metoprolol,16
32398004.0,aspirin,2
91302008,metoprolol,1
40733004.0,castor oil,3
62315008.0,castor oil,9
11381005.0,triamcinolone,2
32798002.0,insulin,11
40733004.0,heparin,40
161712005.0,viagra,1
covid-19,acetaminophen,5
covid-19,paracetamol,12
tuberculoses,paracetamol,4
6471006.0,paracetamol,20
35489007.0,fentanyl,85
709044004.0,epoetin alfa,5
91302008,castor oil,1
tuberculoses,aspirin,11
40733004.0,rituximab,24
40733004.0,abatacept,1
40733004.0,etanercept,6
73211009.0,etanercept,2
21134002.0,insulin,12
hepatitis b,adalimumab,4
hepatitis b,infliximab,2
hepatitis b,etanercept,3
40733004.0,adalimumab,6
60862001.0,melatonin,4
39400004.0,insulin,2
35489007.0,heparin,3
covid-19,fentanyl,21
6142004.0,fentanyl,2
40733004.0,fentanyl,3
698247007.0,metoprolol,6
14669001.0,paracetamol,2
35489007.0,lidocaine,11
35489007.0,vaccines,20
syphilis,nicotine,4
40733004.0,nicotine,17
35489007.0,bevacizumab,4
35489007.0,avastin,3
21134002.0,acetaminophen,2
21134002.0,paracetamol,3
44054006.0,aspirin,6
57182000.0,insulin,9
menstruation,ibuprofen,3
11381005.0,ibuprofen,2
14669001.0,ibuprofen,2
26929004.0,acetaminophen,1
26929004.0,paracetamol,2
32798002.0,ibuprofen,3
32798002.0,acetaminophen,2
32798002.0,aspirin,3
32798002.0,paracetamol,5
49049000.0,ibuprofen,3
49049000.0,acetaminophen,2
49049000.0,aspirin,5
49049000.0,paracetamol,4
52448006.0,acetaminophen,3
52448006.0,paracetamol,3
62315008.0,ibuprofen,15
698247007.0,ibuprofen,4
91302008,heparin,12
hypertension,diovan,3
hypertension,ranibizumab,1
hypertension,lucentis,1
hypertension,bevacizumab,7
hypertension,avastin,2
10743008.0,diovan,1
73211009.0,ranibizumab,3
73211009.0,lucentis,2
73211009.0,bevacizumab,4
73211009.0,avastin,2
161712005.0,atorvastatin,1
49601007.0,atorvastatin,19
34840004.0,lidocaine,3
233604007.0,acetaminophen,5
40733004.0,prezista,1
698247007.0,vaccines,2
57406009.0,insulin,1
74732009.0,vaccines,32
39400004.0,lidocaine,1
59927004.0,lidocaine,2
hypertension,ezetimibe,3
hypertension,vytorin,1
hypertension,rosuvastatin,2
hypertension,crestor,1
hypertension,lipitor,1
hypertension,atorvastatin,7
49601007.0,ezetimibe,5
52448006.0,ezetimibe,1
52448006.0,vytorin,1
52448006.0,rosuvastatin,1
52448006.0,crestor,1
73211009.0,rosuvastatin,5
73211009.0,atorvastatin,7
233604007.0,ezetimibe,1
233604007.0,vytorin,1
233604007.0,rosuvastatin,1
233604007.0,crestor,1
233604007.0,atorvastatin,1
698247007.0,heparin,12
698247007.0,dabigatran,12
6471006.0,pregabalin,3
6471006.0,lyrica,2
24693007.0,divalproex sodium,1
32914008.0,divalproex sodium,1
11381005.0,abiraterone,1
161712005.0,abiraterone,1
61462000.0,methylphenidate,2
hypertension,melatonin,7
22298006.0,metoprolol,6
56925008.0,metoprolol,3
22298006.0,heparin,19
52448006.0,methylphenidate,7
26929004.0,aripiprazole,1
26929004.0,quetiapine,3
73211009.0,aripiprazole,3
hypertension,quetiapine,5
6471006.0,aripiprazole,1
35489007.0,seroquel xr,1
698247007.0,quetiapine,1
35489007.0,doxycycline,3
59927004.0,doxycycline,2
60862001.0,doxycycline,1
hepatitis b,heparin,2
43116000.0,lidocaine,1
43116000.0,aspirin,3
hiv/aids,nicotine,1
61462000.0,aspirin,13
43116000.0,insulin,4
32398004.0,vaccines,10
hypertension,valsartan,11
22298006.0,methylphenidate,3
26929004.0,methylphenidate,4
74732009.0,ritalin,8
49601007.0,celecoxib,3
3723001.0,etanercept,25
69896004.0,etanercept,20
61599003.0,warfarin,1
61599003.0,heparin,2
59927004.0,warfarin,9
6471006.0,hydrocortisone cream,1
73211009.0,melatonin,6
40733004.0,methylphenidate,1
6142004.0,heparin,3
ulcerative colitis,epoetin alfa,1
ulcerative colitis,aranesp,1
ulcerative colitis,darbepoetin alfa,1
ulcerative colitis,epogen,1
22298006.0,epoetin alfa,1
22298006.0,aranesp,1
709044004.0,aranesp,1
709044004.0,darbepoetin alfa,4
709044004.0,epogen,2
91302008,doxycycline,6
32798002.0,melatonin,7
49049000.0,melatonin,8
36971009.0,warfarin,1
129103003.0,warfarin,1
35489007.0,oxycontin,7
49601007.0,heparin,6
195967001.0,heparin,3
49601007.0,lidocaine,2
32798002.0,memantine,11
49049000.0,memantine,10
52448006.0,benadryl,4
26929004.0,memantine,28
menstruation,acetaminophen,2
21134002.0,melatonin,1
52702003.0,methylphenidate,1
24693007.0,warfarin,2
endocarditis,insulin,3
hypertension,everolimus,2
6471006.0,warfarin,2
21134002.0,warfarin,3
covid-19,heparin,12
3723001.0,heparin,7
56317004.0,heparin,2
59927004.0,heparin,7
syphilis,warfarin,2
200936003.0,heparin,13
200936003.0,aspirin,10
200936003.0,warfarin,9
195967001.0,imatinib,3
233604007.0,aspirin,8
24700007.0,nicotine,2
57182000.0,nicotine,1
69896004.0,remicade,12
195967001.0,adalimumab,3
195967001.0,humira,2
195967001.0,infliximab,1
195967001.0,enbrel,2
195967001.0,etanercept,2
195967001.0,remicade,1
22298006.0,atorvastatin,6
34840004.0,paracetamol,1
3723001.0,doxycycline,5
23502006.0,doxycycline,15
57182000.0,doxycycline,2
233604007.0,oxycontin,1
hypertension,doxycycline,4
hypertension,atazanavir,1
69896004.0,doxycycline,2
200936003.0,doxycycline,2
200936003.0,trastuzumab,1
tuberculoses,humira,3
tuberculoses,enbrel,3
tuberculoses,remicade,2
3723001.0,enbrel,13
24700007.0,everolimus,1
40733004.0,humira,2
69896004.0,enbrel,11
15188001.0,acetaminophen,1
15188001.0,paracetamol,2
73211009.0,acetaminophen,8
73211009.0,paracetamol,9
22298006.0,insulin glargine,3
22298006.0,insulin detemir,2
44054006.0,insulin glargine,9
73211009.0,insulin glargine,17
40733004.0,melatonin,2
35489007.0,cymbalta,5
3723001.0,aranesp,2
3723001.0,rebif,1
3723001.0,avonex,2
24700007.0,aranesp,1
24700007.0,enbrel,1
24700007.0,rebif,5
24700007.0,avonex,9
69896004.0,aranesp,2
69896004.0,rebif,1
69896004.0,avonex,2
74732009.0,aripiprazole,2
tuberculoses,ibuprofen,5
hypertension,adalimumab,1
hypertension,infliximab,2
hypertension,etanercept,1
sarcoidoses,ibuprofen,1
sarcoidoses,aspirin,1
62315008.0,rituximab,6
62315008.0,atorvastatin,4
200936003.0,adalimumab,10
200936003.0,infliximab,7
39621005.0,melatonin,1
74732009.0,nicotine,28
56925008.0,lidocaine,2
40733004.0,triamcinolone,10
161712005.0,triamcinolone,1
129103003.0,triamcinolone,1
29384001.0,lidocaine,3
49049000.0,lidocaine,1
60862001.0,lidocaine,2
62315008.0,pemetrexed,4
32398004.0,acetaminophen,3
32398004.0,paracetamol,4
233604007.0,paracetamol,3
hiv/aids,melatonin,1
59927004.0,infliximab,1
59927004.0,etanercept,1
34840004.0,ibuprofen,1
34840004.0,aspirin,2
tuberculoses,acetaminophen,3
13746004.0,abilify,2
52448006.0,abilify,3
35489007.0,pregabalin,15
49601007.0,oxycodone,4
covid-19,omalizumab,1
covid-19,bevacizumab,4
ulcerative colitis,ranibizumab,1
ulcerative colitis,rituximab,1
ulcerative colitis,omalizumab,2
ulcerative colitis,trastuzumab,1
ulcerative colitis,bevacizumab,1
3723001.0,ranibizumab,3
3723001.0,omalizumab,2
3723001.0,trastuzumab,5
3723001.0,bevacizumab,1
62315008.0,bevacizumab,7
69896004.0,ranibizumab,3
69896004.0,omalizumab,2
69896004.0,trastuzumab,3
69896004.0,bevacizumab,1
3723001.0,oxycodone,2
24693007.0,oxycodone,2
24693007.0,acetaminophen,3
24693007.0,quetiapine,1
24693007.0,melatonin,2
24700007.0,benadryl,1
56925008.0,benadryl,1
195967001.0,benadryl,2
39621005.0,ibuprofen,1
39621005.0,acetaminophen,1
39621005.0,paracetamol,1
hepatitis b,humira,1
hepatitis b,enbrel,1
ulcerative colitis,remicade,6
200936003.0,humira,3
200936003.0,enbrel,1
200936003.0,etanercept,4
32398004.0,ibuprofen,1
43116000.0,restasis,1
69322001.0,fentanyl,3
69322001.0,oxycontin,1
74732009.0,fentanyl,11
tuberculoses,omalizumab,1
crohn’s disease,adalimumab,4
44054006.0,paracetamol,1
49601007.0,paracetamol,2
3723001.0,xolair,1
3723001.0,herceptin,4
3723001.0,lucentis,2
22298006.0,xolair,1
22298006.0,omalizumab,1
22298006.0,trastuzumab,1
22298006.0,herceptin,2
69896004.0,xolair,1
69896004.0,herceptin,3
69896004.0,lucentis,2
709044004.0,rituximab,4
709044004.0,trastuzumab,1
709044004.0,herceptin,1
195967001.0,xolair,8
195967001.0,trastuzumab,1
195967001.0,bevacizumab,1
195967001.0,avastin,1
6142004.0,memantine,2
86044005.0,memantine,2
56925008.0,methylphenidate,4
covid-19,rebif,1
covid-19,avonex,1
15188001.0,tadalafil,1
21134002.0,tadalafil,2
21134002.0,viagra,2
21134002.0,cialis,2
40733004.0,tadalafil,1
49601007.0,tadalafil,1
62315008.0,tadalafil,3
63102001.0,tadalafil,1
14669001.0,aspirin,1
26929004.0,sildenafil,2
26929004.0,viagra,2
52448006.0,sildenafil,2
52448006.0,viagra,2
49601007.0,vaccines,17
32798002.0,copaxone,3
49049000.0,copaxone,3
57182000.0,fentanyl,1
endocarditis,vaccines,2
32914008.0,insulin,1
62315008.0,lidocaine,2
56925008.0,nicotine,5
endocarditis,aspirin,3
hypertension,trastuzumab,2
40733004.0,hydrocortisone cream,1
43116000.0,hydrocortisone cream,1
200936003.0,vaccines,12
3723001.0,viagra,3
52702003.0,aspirin,1
61462000.0,copaxone,2
covid-19,insulin,25
hypertension,fenofibrate,1
35489007.0,fenofibrate,1
73211009.0,fenofibrate,3
endocarditis,doxycycline,3
26929004.0,bevacizumab,1
52448006.0,bevacizumab,1
6142004.0,atorvastatin,1
61462000.0,heparin,2
13746004.0,nexium,1
22298006.0,vaccines,9
62315008.0,imatinib,9
233604007.0,ibuprofen,3
39400004.0,acetaminophen,7
39400004.0,aspirin,1
40733004.0,quetiapine,1
40733004.0,bevacizumab,6
hypertension,pregabalin,4
6142004.0,pregabalin,2
56925008.0,pregabalin,2
56925008.0,lyrica,2
69322001.0,pregabalin,1
49601007.0,palivizumab,4
40733004.0,palivizumab,3
covid-19,melatonin,3
covid-19,benadryl,1
35489007.0,benadryl,3
91302008,aspirin,6
73211009.0,levothyroxine,5
396275006.0,vaccines,3
396275006.0,mometasone,1
54150009.0,rituximab,2
6142004.0,rituximab,1
40733004.0,atazanavir,3
40733004.0,reyataz,1
40733004.0,atripla,1
709044004.0,insulin,9
195967001.0,triamcinolone,4
396275006.0,heparin,4
3723001.0,triamcinolone,4
21134002.0,ibuprofen,3
396275006.0,doxycycline,1
396275006.0,triamcinolone,3
tuberculoses,oxycodone,1
32398004.0,oxycodone,1
195967001.0,oxycodone,1
75694006.0,denosumab,1
709044004.0,ezetimibe,2
11381005.0,castor oil,3
43116000.0,castor oil,1
44054006.0,everolimus,1
73211009.0,everolimus,1
40733004.0,everolimus,2
91302008,everolimus,1
62315008.0,everolimus,2
24700007.0,rituximab,9
195967001.0,fluticasone propionate,7
44054006.0,doxycycline,1
73211009.0,doxycycline,2
15188001.0,insulin,10
75694006.0,aspirin,1
hypertension,herceptin,2
hepatitis b,filgrastim,1
hepatitis b,neupogen,1
hepatitis b,pegfilgrastim,2
3723001.0,filgrastim,3
3723001.0,neupogen,3
3723001.0,pegfilgrastim,4
10743008.0,ranibizumab,1
10743008.0,rituximab,2
10743008.0,trastuzumab,1
10743008.0,lucentis,1
32798002.0,ranibizumab,1
32798002.0,rituximab,1
32798002.0,filgrastim,1
32798002.0,lucentis,1
32798002.0,neupogen,1
32798002.0,pegfilgrastim,1
32798002.0,tamiflu,2
32798002.0,oseltamivir,1
40733004.0,trastuzumab,7
40733004.0,herceptin,3
40733004.0,ranibizumab,1
40733004.0,lucentis,1
40733004.0,capecitabine,3
40733004.0,tamiflu,11
40733004.0,xeloda,1
40733004.0,oseltamivir,22
40733004.0,xolair,1
40733004.0,omalizumab,1
49049000.0,ranibizumab,1
49049000.0,rituximab,1
49049000.0,filgrastim,1
49049000.0,lucentis,1
49049000.0,neupogen,1
49049000.0,pegfilgrastim,1
49049000.0,tamiflu,2
49049000.0,oseltamivir,1
61462000.0,trastuzumab,1
61462000.0,herceptin,2
61462000.0,ranibizumab,1
61462000.0,rituximab,1
61462000.0,lucentis,1
69896004.0,filgrastim,3
69896004.0,neupogen,3
69896004.0,pegfilgrastim,3
73211009.0,capecitabine,2
73211009.0,xeloda,1
73211009.0,xolair,1
73211009.0,omalizumab,1
709044004.0,ranibizumab,1
709044004.0,filgrastim,1
709044004.0,lucentis,1
709044004.0,neupogen,1
709044004.0,pegfilgrastim,2
195967001.0,capecitabine,1
195967001.0,xeloda,1
tuberculoses,heparin,3
21134002.0,aspirin,3
hypertension,imatinib,5
26929004.0,imatinib,4
40733004.0,imatinib,5
52448006.0,imatinib,5
73211009.0,imatinib,1
86044005.0,filgrastim,1
32798002.0,vyvanse,1
32798002.0,adderall,1
32798002.0,ritalin,1
49049000.0,vyvanse,1
49049000.0,adderall,1
49049000.0,ritalin,2
6471006.0,duloxetine,2
6471006.0,cymbalta,1
396275006.0,duloxetine,3
24693007.0,cymbalta,4
39400004.0,duloxetine,1
56925008.0,duloxetine,5
60862001.0,duloxetine,1
tuberculoses,triamcinolone,2
24700007.0,renvela,1
32398004.0,triamcinolone,1
43116000.0,insulin lispro,1
44054006.0,insulin lispro,2
44054006.0,lantus,2
49601007.0,insulin lispro,1
62315008.0,triamcinolone,1
73211009.0,insulin lispro,4
73211009.0,lantus,6
233604007.0,triamcinolone,1
35489007.0,atripla,1
covid-19,nicotine,13
39400004.0,castor oil,1
39400004.0,vaccines,1
49601007.0,filgrastim,1
49601007.0,neupogen,1
49601007.0,neulasta,1
74732009.0,oxycontin,5
11381005.0,adalimumab,2
74732009.0,adderall,6
32798002.0,pregabalin,1
49049000.0,pregabalin,1
covid-19,fluticasone propionate,1
161712005.0,aspirin,2
3723001.0,ustekinumab,7
23502006.0,methylphenidate,1
31384009.0,vaccines,1
69896004.0,vaccines,7
200936003.0,nicotine,1
35489007.0,rituximab,2
63102001.0,insulin,2
698247007.0,nicotine,6
32798002.0,viagra,2
49049000.0,viagra,2
26929004.0,doxycycline,1
52448006.0,doxycycline,1
57182000.0,paracetamol,2
73211009.0,victoza,5
49601007.0,adderall,2
6142004.0,trastuzumab,1
49601007.0,trastuzumab,1
62315008.0,trastuzumab,10
62315008.0,budesonide,5
73211009.0,pregabalin,2
22298006.0,raloxifene,1
49049000.0,insulin,15
hypertension,duloxetine,2
6142004.0,duloxetine,1
49601007.0,duloxetine,1
53741008.0,duloxetine,1
59927004.0,duloxetine,1
86044005.0,insulin,6
22298006.0,valsartan,2
709044004.0,metoprolol,1
22298006.0,rosuvastatin,4
39400004.0,atorvastatin,1
44054006.0,rosuvastatin,1
44054006.0,atorvastatin,1
53741008.0,rosuvastatin,1
53741008.0,atorvastatin,1
56925008.0,fenofibrate,1
56925008.0,atorvastatin,2
59927004.0,atorvastatin,1
62315008.0,lipitor,1
75694006.0,atorvastatin,1
709044004.0,atorvastatin,1
35489007.0,rosuvastatin,3
40733004.0,rosuvastatin,1
49601007.0,crestor,4
73211009.0,crestor,1
61462000.0,lidocaine,1
35489007.0,lyrica,4
698247007.0,pregabalin,1
698247007.0,lyrica,1
11381005.0,celecoxib,1
698247007.0,celecoxib,1
13746004.0,celecoxib,1
35489007.0,celecoxib,2
21134002.0,adderall,1
69322001.0,adderall,2
43116000.0,benadryl,1
covid-19,darunavir,3
covid-19,atazanavir,1
covid-19,telaprevir,2
chagas disease,atazanavir,1
6471006.0,nicotine,11
covid-19,doxycycline,4
3716002.0,levothyroxine,6
hypertension,benadryl,1
24700007.0,pregabalin,3
24700007.0,lyrica,1
24700007.0,oxycontin,1
32798002.0,benadryl,2
49049000.0,benadryl,2
60862001.0,paracetamol,2
3723001.0,methylphenidate,2
69896004.0,methylphenidate,2
200936003.0,methylphenidate,2
62315008.0,sildenafil,3
covid-19,warfarin,1
tuberculoses,warfarin,2
86044005.0,duloxetine,1
59927004.0,budesonide,1
11381005.0,melatonin,2
35489007.0,tylenol pm,1
59927004.0,tylenol pm,1
hypertension,budesonide,1
covid-19,ibuprofen,6
43116000.0,paracetamol,1
91302008,etanercept,1
covid-19,oxycontin,3
161712005.0,oxycodone,1
161712005.0,fentanyl,2
26929004.0,valsartan,3
26929004.0,diovan,1
52448006.0,valsartan,3
52448006.0,diovan,1
56925008.0,valsartan,1
709044004.0,valsartan,3
covid-19,pemetrexed,1
covid-19,alimta,1
