Disease,Demographics,Counts
11381005.0,humira,22
11381005.0,hydrocodone bitartrate,1
11381005.0,hydrocortisone cream,73
11381005.0,ibuprofen,300
11381005.0,imatinib,25
11381005.0,infliximab,98
11381005.0,insulin,2791
11381005.0,insulin aspart,1
11381005.0,insulin detemir,1
11381005.0,insulin glargine,1
11381005.0,insulin lispro,2
11381005.0,isentress,1
11381005.0,janumet,3
11381005.0,januvia,8
11381005.0,lantus,3
11381005.0,lantus solostar,1
11381005.0,levothyroxine,35
11381005.0,lidocaine,105
11381005.0,lipitor,54
11381005.0,liraglutide,5
11381005.0,lisdexamfetamine,1
11381005.0,lovaza,2
11381005.0,lucentis,1
11381005.0,lunesta,3
11381005.0,lyrica,21
11381005.0,melatonin,141
11381005.0,memantine,10
11381005.0,methylphenidate,12
11381005.0,metoprolol,38
11381005.0,mometasone,49
11381005.0,namenda,4
11381005.0,nasonex,11
11381005.0,neupogen,1
11381005.0,nexium,76
11381005.0,nexplanon,23
11381005.0,nicotine,291
11381005.0,omalizumab,4
11381005.0,oseltamivir,4
11381005.0,oxycodone,28
11381005.0,oxycontin,17
11381005.0,paracetamol,86
11381005.0,pegfilgrastim,2
11381005.0,pemetrexed,15
11381005.0,pepto bismol,11
11381005.0,pitocin,2
11381005.0,pradaxa,3
11381005.0,pregabalin,13
11381005.0,prezista,3
11381005.0,quetiapine,32
11381005.0,rabeprazole,11
11381005.0,raloxifene,35
11381005.0,raltegravir,3
11381005.0,ranibizumab,2
11381005.0,rebif,2
11381005.0,remicade,12
11381005.0,restasis,3
11381005.0,reyataz,2
11381005.0,ritalin,30
11381005.0,rituximab,24
11381005.0,rivaroxaban,2
11381005.0,rosuvastatin,16
11381005.0,seroquel xr,9
11381005.0,sildenafil,126
11381005.0,sitagliptin,9
11381005.0,solifenacin,3
11381005.0,stelara,7
11381005.0,suboxone,12
11381005.0,symbicort,6
11381005.0,synthroid,77
11381005.0,tadalafil,107
11381005.0,tamiflu,14
11381005.0,telaprevir,8
11381005.0,trastuzumab,23
11381005.0,triamcinolone,109
11381005.0,truvada,8
11381005.0,ustekinumab,12
11381005.0,vaccines,241
11381005.0,valsartan,16
11381005.0,ventolin hfa,8
11381005.0,vesicare,3
11381005.0,viagra,723
11381005.0,vytorin,7
11381005.0,vyvanse,7
11381005.0,warfarin,81
11381005.0,xarelto,7
11381005.0,xeloda,8
11381005.0,xgeva,1
11381005.0,zetia,11
11381005.0,zytiga,1
11654001.0,acetaminophen,11
11654001.0,adalimumab,3
11654001.0,aspirin,9
11654001.0,celebrex,1
11654001.0,cialis,1
11654001.0,doxycycline,1
11654001.0,etanercept,1
11654001.0,heparin,4
11654001.0,humira,1
11654001.0,ibuprofen,21
11654001.0,infliximab,2
11654001.0,insulin,6
11654001.0,lyrica,1
11654001.0,paracetamol,2
11654001.0,rosuvastatin,1
11654001.0,triamcinolone,1
11654001.0,viagra,1
129103003.0,abatacept,3
129103003.0,abilify,1
129103003.0,abiraterone,1
129103003.0,acetaminophen,51
129103003.0,aciphex,2
129103003.0,adalimumab,3
129103003.0,adderall,5
129103003.0,androgel,2
129103003.0,aranesp,2
129103003.0,aripiprazole,3
129103003.0,aspirin,139
129103003.0,atazanavir,1
129103003.0,atorvastatin,17
129103003.0,avastin,5
129103003.0,avonex,1
129103003.0,benadryl,1
129103003.0,benicar,1
129103003.0,bevacizumab,36
129103003.0,budesonide,2
129103003.0,buprenorphine,12
129103003.0,capecitabine,3
129103003.0,castor oil,32
129103003.0,celebrex,4
129103003.0,celecoxib,31
129103003.0,cialis,33
129103003.0,copaxone,1
129103003.0,crestor,1
129103003.0,cymbalta,6
129103003.0,dabigatran,4
129103003.0,darunavir,6
129103003.0,denosumab,4
129103003.0,diovan,1
129103003.0,doxycycline,30
129103003.0,duloxetine,6
129103003.0,enbrel,6
129103003.0,epoetin alfa,1
129103003.0,epogen,2
129103003.0,esomeprazole,2
129103003.0,eszopiclone,3
129103003.0,etanercept,27
129103003.0,everolimus,13
129103003.0,evista,6
129103003.0,ezetimibe,1
129103003.0,fenofibrate,6
129103003.0,fentanyl,28
129103003.0,filgrastim,2
129103003.0,fingolimod,2
129103003.0,gilenya,2
129103003.0,gravol,1
129103003.0,heparin,111
129103003.0,herceptin,3
129103003.0,humira,11
129103003.0,hydrocodone bitartrate,1
129103003.0,hydrocortisone cream,2
129103003.0,ibuprofen,208
129103003.0,imatinib,11
129103003.0,infliximab,33
129103003.0,insulin,562
129103003.0,insulin glargine,1
129103003.0,januvia,2
129103003.0,levothyroxine,27
129103003.0,lidocaine,24
129103003.0,lipitor,3
129103003.0,lucentis,1
129103003.0,lunesta,1
129103003.0,lyrica,12
129103003.0,melatonin,93
129103003.0,memantine,1
129103003.0,methylphenidate,1
129103003.0,metoprolol,9
129103003.0,nasonex,2
129103003.0,neupogen,3
129103003.0,nexium,5
129103003.0,nexplanon,10
129103003.0,nicotine,43
129103003.0,omalizumab,1
129103003.0,orencia,1
129103003.0,oseltamivir,1
129103003.0,oxycodone,28
129103003.0,oxycontin,9
129103003.0,palivizumab,2
129103003.0,paracetamol,54
129103003.0,pegfilgrastim,2
129103003.0,pemetrexed,1
129103003.0,pepto bismol,1
129103003.0,pitocin,3
129103003.0,pregabalin,20
129103003.0,quetiapine,2
129103003.0,raloxifene,81
129103003.0,ranibizumab,4
129103003.0,rebif,1
129103003.0,remicade,2
129103003.0,restasis,1
129103003.0,ritalin,4
129103003.0,rituximab,5
129103003.0,rivaroxaban,1
129103003.0,rosuvastatin,5
129103003.0,sildenafil,23
129103003.0,sitagliptin,1
129103003.0,solifenacin,1
129103003.0,stelara,1
129103003.0,suboxone,2
129103003.0,synagis,4
129103003.0,synthroid,10
129103003.0,tadalafil,18
129103003.0,tamiflu,4
129103003.0,telaprevir,3
129103003.0,trastuzumab,8
129103003.0,triamcinolone,3
129103003.0,tylenol pm,1
129103003.0,ustekinumab,2
129103003.0,vaccines,38
129103003.0,valsartan,3
129103003.0,viagra,72
129103003.0,warfarin,53
129103003.0,xarelto,2
129103003.0,xeloda,1
13746004.0,abilify,528
13746004.0,abiraterone,2
13746004.0,acetaminophen,78
13746004.0,aciphex,2
13746004.0,adalimumab,9
13746004.0,adderall,202
13746004.0,adderall xr,8
13746004.0,aranesp,1
13746004.0,aripiprazole,879
13746004.0,aspirin,187
13746004.0,atazanavir,11
13746004.0,atorvastatin,25
13746004.0,avastin,3
13746004.0,avonex,1
13746004.0,benadryl,43
13746004.0,benicar,1
13746004.0,bevacizumab,11
13746004.0,budesonide,8
13746004.0,buprenorphine,70
13746004.0,capecitabine,4
13746004.0,celebrex,10
13746004.0,celecoxib,52
13746004.0,cialis,61
13746004.0,cinacalcet,3
13746004.0,copaxone,1
13746004.0,crestor,11
13746004.0,cymbalta,113
13746004.0,dabigatran,4
13746004.0,darunavir,1
13746004.0,denosumab,2
13746004.0,diovan,5
13746004.0,divalproex sodium,192
13746004.0,doxycycline,30
13746004.0,duloxetine,169
13746004.0,enbrel,1
13746004.0,esomeprazole,9
13746004.0,eszopiclone,19
13746004.0,etanercept,7
13746004.0,everolimus,1
13746004.0,ezetimibe,1
13746004.0,fenofibrate,4
13746004.0,fentanyl,57
13746004.0,fingolimod,4
13746004.0,glatiramer,6
13746004.0,gravol,1
13746004.0,heparin,27
13746004.0,herceptin,3
13746004.0,humalog,1
13746004.0,humira,3
13746004.0,hydrocodone bitartrate,1
13746004.0,hydrocortisone cream,2
13746004.0,ibuprofen,78
13746004.0,imatinib,5
13746004.0,infliximab,19
13746004.0,insulin,774
13746004.0,insulin aspart,1
13746004.0,insulin detemir,1
13746004.0,insulin glargine,1
13746004.0,insulin lispro,3
13746004.0,isentress,1
13746004.0,janumet,2
13746004.0,januvia,3
13746004.0,levothyroxine,89
13746004.0,lidocaine,16
13746004.0,lipitor,16
13746004.0,liraglutide,16
13746004.0,lisdexamfetamine,22
13746004.0,lovaza,1
13746004.0,lunesta,15
13746004.0,lyrica,44
13746004.0,melatonin,388
13746004.0,memantine,101
13746004.0,methylphenidate,296
13746004.0,metoprolol,26
13746004.0,mometasone,2
13746004.0,namenda,12
13746004.0,nasonex,1
13746004.0,neulasta,1
13746004.0,neupogen,1
13746004.0,nexium,19
13746004.0,nicotine,735
13746004.0,oseltamivir,4
13746004.0,oxycodone,69
13746004.0,oxycontin,65
13746004.0,paracetamol,20
13746004.0,pemetrexed,1
13746004.0,pepto bismol,1
13746004.0,pitocin,1
13746004.0,pradaxa,7
13746004.0,pregabalin,104
13746004.0,prevnar 13,1
13746004.0,proair hfa,1
13746004.0,quetiapine,1214
13746004.0,rabeprazole,4
13746004.0,raloxifene,4
13746004.0,raltegravir,2
13746004.0,ranibizumab,1
13746004.0,remicade,4
13746004.0,ritalin,256
13746004.0,rituximab,10
13746004.0,rosuvastatin,10
13746004.0,seroquel xr,57
13746004.0,sildenafil,32
13746004.0,sitagliptin,3
13746004.0,solifenacin,2
13746004.0,stribild,1
13746004.0,suboxone,36
13746004.0,symbicort,3
13746004.0,synagis,1
13746004.0,synthroid,37
13746004.0,tadalafil,16
13746004.0,tamiflu,6
13746004.0,telaprevir,3
13746004.0,trastuzumab,7
13746004.0,triamcinolone,3
13746004.0,truvada,4
13746004.0,tylenol pm,1
13746004.0,ustekinumab,1
13746004.0,vaccines,121
13746004.0,valsartan,15
13746004.0,vesicare,2
13746004.0,viagra,103
13746004.0,victoza,1
13746004.0,vytorin,5
13746004.0,vyvanse,38
13746004.0,warfarin,93
13746004.0,xarelto,7
13746004.0,xgeva,1
13746004.0,zytiga,2
14669001.0,abilify,1
14669001.0,abiraterone,1
14669001.0,acetaminophen,13
14669001.0,aciphex,1
14669001.0,adalimumab,1
14669001.0,aspirin,28
14669001.0,atorvastatin,5
14669001.0,benadryl,1
14669001.0,bevacizumab,2
14669001.0,cialis,2
14669001.0,cinacalcet,2
14669001.0,crestor,1
14669001.0,dabigatran,1
14669001.0,dexilant,1
14669001.0,doxycycline,5
14669001.0,esomeprazole,1
14669001.0,everolimus,2
14669001.0,fenofibrate,2
14669001.0,fentanyl,2
14669001.0,fingolimod,1
14669001.0,heparin,17
14669001.0,ibuprofen,20
14669001.0,infliximab,1
14669001.0,insulin,56
14669001.0,insulin glargine,1
14669001.0,januvia,1
14669001.0,levothyroxine,3
14669001.0,lipitor,4
14669001.0,liraglutide,2
14669001.0,lyrica,2
14669001.0,melatonin,1
14669001.0,metoprolol,4
14669001.0,nexium,3
14669001.0,nicotine,2
14669001.0,omalizumab,1
14669001.0,oseltamivir,4
14669001.0,oxycodone,3
14669001.0,paracetamol,13
14669001.0,pegfilgrastim,1
14669001.0,pemetrexed,2
14669001.0,pradaxa,2
14669001.0,pregabalin,3
14669001.0,quetiapine,1
14669001.0,rituximab,10
14669001.0,rivaroxaban,2
14669001.0,rosuvastatin,4
14669001.0,sildenafil,2
14669001.0,sitagliptin,2
14669001.0,symbicort,1
14669001.0,tadalafil,2
14669001.0,tamiflu,2
14669001.0,triamcinolone,1
14669001.0,vaccines,5
14669001.0,viagra,3
14669001.0,victoza,1
14669001.0,warfarin,4
15188001.0,abilify,3
15188001.0,acetaminophen,35
15188001.0,adalimumab,3
15188001.0,adderall,3
15188001.0,aripiprazole,1
15188001.0,aspirin,132
15188001.0,atorvastatin,4
15188001.0,avastin,3
15188001.0,benadryl,2
15188001.0,benicar,1
15188001.0,bevacizumab,14
15188001.0,budesonide,3
15188001.0,buprenorphine,2
15188001.0,capecitabine,3
15188001.0,castor oil,12
15188001.0,celebrex,1
15188001.0,celecoxib,4
15188001.0,cialis,63
15188001.0,crestor,1
15188001.0,dabigatran,4
15188001.0,darbepoetin alfa,1
15188001.0,darunavir,2
15188001.0,denosumab,5
15188001.0,dexlansoprazole,2
15188001.0,diovan,1
15188001.0,divalproex sodium,2
15188001.0,doxycycline,38
15188001.0,duloxetine,3
15188001.0,esomeprazole,3
15188001.0,etanercept,10
15188001.0,fentanyl,11
15188001.0,filgrastim,2
15188001.0,glatiramer,1
15188001.0,gravol,3
15188001.0,heparin,35
15188001.0,herceptin,1
15188001.0,humalog,1
15188001.0,ibuprofen,27
15188001.0,imatinib,1
15188001.0,infliximab,16
15188001.0,insulin,539
15188001.0,insulin aspart,2
15188001.0,insulin detemir,2
15188001.0,insulin glargine,3
15188001.0,insulin lispro,2
15188001.0,januvia,2
15188001.0,lantus,4
15188001.0,levemir,2
15188001.0,levothyroxine,12
15188001.0,lidocaine,26
15188001.0,lipitor,1
15188001.0,melatonin,19
15188001.0,memantine,3
15188001.0,methylphenidate,7
15188001.0,metoprolol,7
15188001.0,mometasone,2
15188001.0,namenda,1
15188001.0,nasonex,1
15188001.0,nexium,3
15188001.0,nicotine,44
15188001.0,omalizumab,2
15188001.0,oseltamivir,3
15188001.0,oxycodone,6
15188001.0,oxycontin,7
15188001.0,paracetamol,23
15188001.0,pemetrexed,3
15188001.0,pregabalin,3
15188001.0,prevnar 13,1
15188001.0,quetiapine,3
15188001.0,rabeprazole,1
15188001.0,ranibizumab,1
15188001.0,rebif,1
15188001.0,ritalin,6
15188001.0,rituximab,24
15188001.0,rosuvastatin,1
15188001.0,sildenafil,58
15188001.0,solifenacin,1
15188001.0,suboxone,2
15188001.0,synthroid,1
15188001.0,tadalafil,50
15188001.0,tamiflu,3
15188001.0,trastuzumab,4
15188001.0,triamcinolone,4
15188001.0,vaccines,473
15188001.0,valsartan,4
15188001.0,viagra,89
15188001.0,warfarin,21
15188001.0,xeloda,1
15188001.0,zetia,1
161712005.0,abatacept,8
161712005.0,abilify,6
161712005.0,abiraterone,10
161712005.0,acetaminophen,96
161712005.0,aciphex,9
161712005.0,adalimumab,14
161712005.0,adderall,30
161712005.0,adderall xr,5
161712005.0,afinitor,16
161712005.0,alimta,1
161712005.0,androgel,24
161712005.0,aripiprazole,11
161712005.0,aspirin,768
161712005.0,atazanavir,7
161712005.0,atorvastatin,82
161712005.0,atripla,4
161712005.0,avastin,10
161712005.0,avonex,6
161712005.0,benadryl,28
161712005.0,benicar,8
161712005.0,bevacizumab,56
161712005.0,budesonide,21
161712005.0,buprenorphine,14
161712005.0,capecitabine,65
161712005.0,castor oil,54
161712005.0,celebrex,25
161712005.0,celecoxib,42
161712005.0,cialis,254
161712005.0,cinacalcet,6
161712005.0,copaxone,3
161712005.0,crestor,22
161712005.0,cymbalta,32
161712005.0,dabigatran,7
161712005.0,darunavir,9
161712005.0,denosumab,320
161712005.0,dexlansoprazole,1
161712005.0,diovan,11
161712005.0,divalproex sodium,3
161712005.0,doxycycline,65
161712005.0,duloxetine,45
161712005.0,enbrel,9
161712005.0,epoetin alfa,2
161712005.0,esomeprazole,13
161712005.0,eszopiclone,17
161712005.0,etanercept,24
161712005.0,everolimus,89
161712005.0,evista,139
161712005.0,ezetimibe,14
161712005.0,fenofibrate,18
161712005.0,fentanyl,16
161712005.0,filgrastim,17
161712005.0,fingolimod,1
161712005.0,fluticasone propionate,2
161712005.0,glatiramer,7
161712005.0,gravol,1
161712005.0,heparin,200
161712005.0,herceptin,113
161712005.0,humalog,2
161712005.0,humalog kwikpen,1
161712005.0,humira,8
161712005.0,hydrocortisone cream,9
161712005.0,ibuprofen,209
161712005.0,imatinib,23
161712005.0,infliximab,24
161712005.0,insulin,4609
161712005.0,insulin aspart,3
161712005.0,insulin detemir,1
161712005.0,insulin glargine,7
161712005.0,isentress,2
161712005.0,janumet,2
161712005.0,januvia,6
161712005.0,lantus,3
161712005.0,levemir,1
161712005.0,levothyroxine,144
161712005.0,lidocaine,78
161712005.0,lipitor,47
161712005.0,liraglutide,15
161712005.0,lisdexamfetamine,7
161712005.0,lovaza,2
161712005.0,lucentis,1
161712005.0,lunesta,15
161712005.0,lyrica,20
161712005.0,melatonin,682
161712005.0,memantine,22
161712005.0,methylphenidate,33
161712005.0,metoprolol,41
161712005.0,mometasone,6
161712005.0,namenda,10
161712005.0,nasonex,5
161712005.0,neulasta,8
161712005.0,neupogen,8
161712005.0,nexium,37
161712005.0,nexplanon,11
161712005.0,nicotine,405
161712005.0,novolog,3
161712005.0,omalizumab,8
161712005.0,orencia,1
161712005.0,oseltamivir,5
161712005.0,oxycodone,14
161712005.0,oxycontin,15
161712005.0,palivizumab,1
161712005.0,paracetamol,68
161712005.0,pegfilgrastim,7
161712005.0,pemetrexed,8
161712005.0,pepto bismol,1
161712005.0,pitocin,8
161712005.0,pradaxa,3
161712005.0,pregabalin,37
161712005.0,proair hfa,1
161712005.0,quetiapine,23
161712005.0,rabeprazole,6
161712005.0,raloxifene,867
161712005.0,raltegravir,8
161712005.0,ranibizumab,1
161712005.0,rebif,5
161712005.0,remicade,8
161712005.0,restasis,4
161712005.0,reyataz,2
161712005.0,ritalin,39
161712005.0,rituximab,28
161712005.0,rivaroxaban,8
161712005.0,rosuvastatin,26
161712005.0,sensipar,2
161712005.0,seroquel xr,1
161712005.0,sildenafil,137
161712005.0,sitagliptin,9
161712005.0,solifenacin,5
161712005.0,stelara,3
161712005.0,stribild,1
161712005.0,suboxone,2
161712005.0,symbicort,3
161712005.0,synagis,3
161712005.0,synthroid,84
161712005.0,tadalafil,56
161712005.0,tamiflu,4
161712005.0,telaprevir,2
161712005.0,tiotropium bromide,1
161712005.0,trastuzumab,345
161712005.0,triamcinolone,9
161712005.0,truvada,8
161712005.0,tylenol pm,6
161712005.0,vaccines,267
161712005.0,valsartan,17
161712005.0,ventolin hfa,2
161712005.0,vesicare,2
161712005.0,viagra,694
161712005.0,victoza,1
161712005.0,vytorin,2
161712005.0,vyvanse,6
161712005.0,warfarin,188
161712005.0,xarelto,8
161712005.0,xeloda,9
161712005.0,xgeva,12
161712005.0,xolair,3
161712005.0,zetia,5
18193002.0,abilify,1
18193002.0,acetaminophen,2
18193002.0,adderall,2
18193002.0,adderall xr,1
18193002.0,aripiprazole,2
18193002.0,aspirin,13
18193002.0,atripla,1
18193002.0,buprenorphine,1
18193002.0,castor oil,1
18193002.0,cialis,10
18193002.0,cinacalcet,1
18193002.0,crestor,1
18193002.0,cymbalta,2
18193002.0,hydrocortisone cream,1
18193002.0,ibuprofen,7
18193002.0,insulin,17
18193002.0,levothyroxine,1
18193002.0,lidocaine,1
18193002.0,lyrica,1
18193002.0,melatonin,1
18193002.0,nexplanon,1
18193002.0,nicotine,9
18193002.0,omalizumab,1
18193002.0,oxycodone,1
18193002.0,oxycontin,1
18193002.0,paracetamol,1
18193002.0,pepto bismol,1
18193002.0,quetiapine,1
18193002.0,sildenafil,1
18193002.0,suboxone,1
18193002.0,tadalafil,2
18193002.0,tamiflu,2
18193002.0,truvada,1
18193002.0,vaccines,7
18193002.0,viagra,12
18718003.0,abatacept,3
18718003.0,acetaminophen,15
18718003.0,adalimumab,6
18718003.0,adderall,3
18718003.0,aripiprazole,1
18718003.0,aspirin,85
18718003.0,atorvastatin,5
18718003.0,benadryl,2
18718003.0,bevacizumab,4
18718003.0,budesonide,3
18718003.0,buprenorphine,6
18718003.0,capecitabine,1
18718003.0,castor oil,4
18718003.0,celecoxib,1
18718003.0,cialis,20
18718003.0,denosumab,1
18718003.0,diovan,1
18718003.0,doxycycline,75
18718003.0,duloxetine,1
18718003.0,etanercept,3
18718003.0,everolimus,3
18718003.0,fenofibrate,3
18718003.0,fentanyl,2
18718003.0,filgrastim,1
18718003.0,fluticasone propionate,2
18718003.0,gilenya,1
18718003.0,glatiramer,7
18718003.0,heparin,16
18718003.0,herceptin,2
18718003.0,hydrocortisone cream,1
18718003.0,ibuprofen,29
18718003.0,imatinib,4
18718003.0,infliximab,10
18718003.0,insulin,220
18718003.0,insulin aspart,1
18718003.0,lantus,1
18718003.0,levothyroxine,1
18718003.0,lidocaine,27
18718003.0,lipitor,1
18718003.0,lovaza,1
18718003.0,melatonin,17
18718003.0,mometasone,2
18718003.0,neupogen,1
18718003.0,nexium,1
18718003.0,nicotine,93
18718003.0,omalizumab,2
18718003.0,oseltamivir,3
18718003.0,oxycodone,2
18718003.0,paracetamol,16
18718003.0,pemetrexed,1
18718003.0,pregabalin,4
18718003.0,quetiapine,2
18718003.0,rabeprazole,1
18718003.0,raloxifene,2
18718003.0,ranibizumab,1
18718003.0,rebif,1
18718003.0,remicade,2
18718003.0,ritalin,1
18718003.0,rituximab,11
18718003.0,rosuvastatin,2
18718003.0,sildenafil,7
18718003.0,synthroid,2
18718003.0,tadalafil,6
18718003.0,triamcinolone,14
18718003.0,ustekinumab,3
18718003.0,vaccines,50
18718003.0,viagra,34
18718003.0,warfarin,23
18718003.0,xeloda,1
195967001.0,abatacept,38
195967001.0,abilify,47
195967001.0,abiraterone,4
195967001.0,acetaminophen,870
195967001.0,aciphex,21
195967001.0,adalimumab,156
195967001.0,adderall,111
195967001.0,adderall xr,8
195967001.0,afinitor,4
195967001.0,alimta,6
195967001.0,androgel,2
195967001.0,aranesp,4
195967001.0,aripiprazole,48
195967001.0,aspirin,4781
195967001.0,atazanavir,40
195967001.0,atorvastatin,171
195967001.0,atripla,8
195967001.0,avastin,39
195967001.0,avonex,11
195967001.0,benadryl,269
195967001.0,benicar,18
195967001.0,bevacizumab,69
195967001.0,budesonide,3045
195967001.0,buprenorphine,87
195967001.0,capecitabine,19
195967001.0,castor oil,96
195967001.0,celebrex,109
195967001.0,celecoxib,160
195967001.0,cialis,472
195967001.0,cinacalcet,13
195967001.0,complera,5
195967001.0,copaxone,13
195967001.0,crestor,60
195967001.0,cymbalta,77
195967001.0,dabigatran,27
195967001.0,darbepoetin alfa,6
195967001.0,darunavir,19
195967001.0,denosumab,33
195967001.0,dexilant,4
195967001.0,dexlansoprazole,8
195967001.0,diovan,42
195967001.0,divalproex sodium,13
195967001.0,doxycycline,362
195967001.0,duloxetine,57
195967001.0,enbrel,49
195967001.0,epoetin alfa,1
195967001.0,epogen,8
195967001.0,esomeprazole,104
195967001.0,eszopiclone,15
195967001.0,etanercept,188
195967001.0,everolimus,25
195967001.0,evista,15
195967001.0,ezetimibe,41
195967001.0,fenofibrate,34
195967001.0,fentanyl,256
195967001.0,filgrastim,10
195967001.0,fingolimod,39
195967001.0,flovent hfa,28
195967001.0,fluticasone propionate,1503
195967001.0,gilenya,8
195967001.0,glatiramer,23
195967001.0,gravol,3
195967001.0,heparin,643
195967001.0,herceptin,40
195967001.0,humalog,21
195967001.0,humira,58
195967001.0,hydrocodone bitartrate,8
195967001.0,hydrocortisone cream,19
195967001.0,ibuprofen,1087
195967001.0,imatinib,104
195967001.0,infliximab,229
195967001.0,insulin,4487
