,,0
200936003.0,lidocaine,3
61462000.0,paracetamol,4
35489007.0,buprenorphine,1
698247007.0,aspirin,11
59927004.0,paracetamol,2
69322001.0,ibuprofen,1
hypertension,dabigatran,2
22298006.0,dabigatran,3
49601007.0,dabigatran,4
3723001.0,lidocaine,2
69896004.0,lidocaine,2
hiv/aids,aspirin,1
59927004.0,aspirin,3
22298006.0,darbepoetin alfa,1
44054006.0,darbepoetin alfa,1
44054006.0,aranesp,1
73211009.0,darbepoetin alfa,1
73211009.0,aranesp,1
709044004.0,darbepoetin alfa,1
709044004.0,aranesp,1
35489007.0,oxycodone,1
6142004.0,oseltamivir,3
40733004.0,oseltamivir,1
40733004.0,tamiflu,2
91302008,oseltamivir,2
62315008.0,oseltamivir,1
233604007.0,oseltamivir,1
40733004.0,quetiapine,1
68566005.0,quetiapine,1
hypertension,paracetamol,1
35489007.0,warfarin,1
73211009.0,paracetamol,6
195967001.0,paracetamol,1
tuberculoses,aspirin,7
61462000.0,aspirin,3
59927004.0,rituximab,1
34840004.0,atorvastatin,1
73211009.0,humalog,4
73211009.0,lantus,4
35489007.0,hydrocodone bitartrate,1
73211009.0,novolog,7
3723001.0,hydrocortisone cream,1
43116000.0,acetaminophen,1
43116000.0,hydrocortisone cream,1
hypertension,benicar,1
59927004.0,benicar,1
62315008.0,benicar,1
75694006.0,benicar,1
698247007.0,benicar,1
3545003.0,pemetrexed,1
40733004.0,pemetrexed,2
43116000.0,pemetrexed,1
62315008.0,pemetrexed,1
chagas disease,vaccines,4
11381005.0,abilify,1
8357008.0,sildenafil,1
8357008.0,viagra,1
13746004.0,sildenafil,1
13746004.0,viagra,1
35489007.0,sildenafil,1
35489007.0,viagra,2
49601007.0,rosuvastatin,1
49601007.0,crestor,1
49601007.0,lipitor,1
49601007.0,atorvastatin,2
59927004.0,warfarin,3
39400004.0,acetaminophen,1
62315008.0,pregabalin,1
hiv/aids,nicotine,2
40733004.0,lidocaine,5
62315008.0,ibuprofen,6
22298006.0,sildenafil,1
396275006.0,oseltamivir,1
35489007.0,oseltamivir,1
59927004.0,vaccines,1
698247007.0,dabigatran,11
62315008.0,insulin,4
35489007.0,abilify,1
hypertension,lidocaine,5
22298006.0,lidocaine,3
35489007.0,lidocaine,3
91302008,lidocaine,3
59927004.0,lidocaine,3
60862001.0,lidocaine,3
24700007.0,triamcinolone,1
195967001.0,triamcinolone,1
tuberculoses,warfarin,3
22298006.0,heparin,5
161712005.0,heparin,3
161712005.0,dabigatran,2
49601007.0,melatonin,1
396275006.0,avastin,1
40733004.0,imatinib,3
tuberculoses,ibuprofen,3
tuberculoses,acetaminophen,1
233604007.0,acetaminophen,2
53741008.0,insulin,6
3723001.0,insulin,4
11381005.0,insulin,1
195967001.0,nasonex,1
6142004.0,paracetamol,3
21134002.0,zetia,1
44054006.0,sitagliptin,1
44054006.0,humalog,1
73211009.0,sitagliptin,1
73211009.0,januvia,1
75694006.0,sitagliptin,1
698247007.0,insulin,4
6142004.0,eszopiclone,1
6142004.0,enbrel,1
11381005.0,buprenorphine,1
11381005.0,reyataz,1
69896004.0,aspirin,2
hiv/aids,insulin,3
crohn’s disease,insulin,1
396275006.0,insulin,1
24700007.0,insulin,1
37340000.0,insulin,1
39400004.0,insulin,1
161712005.0,insulin,1
43116000.0,insulin,2
86044005.0,insulin,1
200936003.0,insulin,3
233604007.0,insulin,1
91302008,acetaminophen,1
32798002.0,aspirin,5
49049000.0,aspirin,5
56925008.0,capecitabine,1
21134002.0,heparin,1
35489007.0,duloxetine,3
hypertension,rivaroxaban,1
3723001.0,rivaroxaban,1
69896004.0,ibuprofen,1
69896004.0,rivaroxaban,1
69896004.0,warfarin,1
hepatitis b,aspirin,1
6142004.0,tamiflu,1
195967001.0,imatinib,1
22298006.0,ezetimibe,1
22298006.0,zetia,1
35489007.0,zetia,1
39621005.0,ezetimibe,2
39621005.0,zetia,1
40733004.0,zetia,1
49601007.0,zetia,1
54150009.0,zetia,1
62315008.0,zetia,1
hiv/aids,atazanavir,3
hiv/aids,warfarin,1
40733004.0,atazanavir,1
195967001.0,atazanavir,1
40733004.0,everolimus,1
6471006.0,sildenafil,1
6471006.0,aspirin,1
6471006.0,viagra,1
56925008.0,sildenafil,3
56925008.0,aspirin,2
56925008.0,viagra,2
73211009.0,atorvastatin,1
10743008.0,viagra,3
23502006.0,vaccines,1
62315008.0,duloxetine,1
covid-19,imatinib,1
40733004.0,doxycycline,4
61462000.0,doxycycline,3
40733004.0,acetaminophen,4
menstruation,warfarin,1
tuberculoses,heparin,2
hypertension,metoprolol,2
ulcerative colitis,budesonide,2
crohn’s disease,budesonide,2
3723001.0,everolimus,2
24700007.0,fingolimod,2
26929004.0,denosumab,2
26929004.0,memantine,3
35489007.0,heparin,3
44054006.0,novolog,2
44054006.0,insulin aspart,2
49049000.0,heparin,3
49049000.0,memantine,3
52448006.0,denosumab,2
52448006.0,memantine,3
56925008.0,heparin,2
69896004.0,everolimus,2
73211009.0,insulin aspart,2
73211009.0,levemir,2
73211009.0,insulin detemir,2
195967001.0,heparin,2
233604007.0,heparin,2
698247007.0,lidocaine,3
32798002.0,heparin,1
49601007.0,heparin,1
22298006.0,pemetrexed,2
endocarditis,insulin,1
59927004.0,heparin,2
syphilis,adderall,1
52448006.0,adderall,1
49601007.0,insulin lispro,1
49601007.0,liraglutide,1
49601007.0,humalog,1
233604007.0,paracetamol,2
35489007.0,synthroid,1
35489007.0,levothyroxine,2
24693007.0,acetaminophen,1
32398004.0,nicotine,1
56925008.0,nicotine,1
44054006.0,liraglutide,1
73211009.0,liraglutide,3
ulcerative colitis,ibuprofen,1
crohn’s disease,ibuprofen,2
61462000.0,ibuprofen,1
195967001.0,doxycycline,1
hiv/aids,reyataz,1
hypertension,heparin,2
13746004.0,quetiapine,1
hiv/aids,doxycycline,1
18718003.0,doxycycline,1
52448006.0,vaccines,3
35489007.0,melatonin,3
13746004.0,nicotine,1
32914008.0,nicotine,1
68566005.0,nicotine,1
73211009.0,nicotine,1
75694006.0,nicotine,1
200936003.0,nicotine,1
233604007.0,nicotine,1
91302008,telaprevir,1
21134002.0,warfarin,1
26929004.0,insulin aspart,1
52448006.0,insulin aspart,1
26929004.0,namenda,1
35489007.0,memantine,2
52448006.0,namenda,1
11381005.0,triamcinolone,1
hypertension,raltegravir,1
syphilis,insulin,1
22298006.0,oseltamivir,1
62315008.0,vaccines,2
6142004.0,tylenol pm,1
698247007.0,paracetamol,2
6142004.0,imatinib,1
49049000.0,insulin,2
3723001.0,duloxetine,1
3723001.0,levothyroxine,1
10743008.0,duloxetine,1
10743008.0,levothyroxine,1
11381005.0,duloxetine,1
24693007.0,duloxetine,1
24693007.0,levothyroxine,1
24700007.0,levothyroxine,1
200936003.0,duloxetine,1
200936003.0,levothyroxine,1
26929004.0,vaccines,2
86044005.0,vaccines,2
13746004.0,melatonin,2
22298006.0,acetaminophen,1
62315008.0,acetaminophen,2
62315008.0,gravol,1
73211009.0,benadryl,1
endocarditis,warfarin,1
36971009.0,vaccines,1
91302008,insulin,2
22298006.0,paracetamol,2
35489007.0,paracetamol,3
hypertension,mometasone,1
40733004.0,mometasone,1
43116000.0,mometasone,1
52448006.0,warfarin,1
hepatitis b,everolimus,1
91302008,aspirin,1
52448006.0,nicotine,1
6142004.0,insulin,1
6142004.0,nicotine,1
6142004.0,divalproex sodium,1
11381005.0,eszopiclone,1
11381005.0,levothyroxine,1
22298006.0,levothyroxine,1
40733004.0,infliximab,1
hypertension,castor oil,1
73211009.0,castor oil,1
195967001.0,castor oil,1
3545003.0,insulin,1
40733004.0,raltegravir,1
40733004.0,rituximab,1
40733004.0,telaprevir,1
91302008,rituximab,1
91302008,imatinib,1
59927004.0,telaprevir,1
ulcerative colitis,pemetrexed,1
44054006.0,acetaminophen,1
69896004.0,acetaminophen,1
39621005.0,fenofibrate,1
3723001.0,esomeprazole,1
3723001.0,aciphex,1
3723001.0,nexium,1
3723001.0,rabeprazole,1
62315008.0,esomeprazole,1
62315008.0,aciphex,1
62315008.0,nexium,1
62315008.0,rabeprazole,1
709044004.0,epoetin alfa,1
hiv/aids,pemetrexed,1
hypertension,pemetrexed,1
hepatitis b,pemetrexed,1
3723001.0,paracetamol,1
32398004.0,acetaminophen,2
195967001.0,fluticasone propionate,1
200936003.0,aspirin,1
29384001.0,ibuprofen,2
161712005.0,ibuprofen,1
hypertension,filgrastim,1
hepatitis b,filgrastim,1
60862001.0,ibuprofen,1
61462000.0,melatonin,1
40733004.0,celebrex,1
195967001.0,celebrex,1
3723001.0,buprenorphine,1
3723001.0,metoprolol,1
62315008.0,castor oil,1
24700007.0,aspirin,1
53741008.0,dabigatran,1
91302008,heparin,1
59927004.0,acetaminophen,2
hypertension,ritalin,1
73211009.0,ritalin,1
49601007.0,rivaroxaban,1
56317004.0,warfarin,1
56317004.0,heparin,1
59927004.0,atazanavir,1
tuberculoses,adderall,1
hiv/aids,truvada,1
syphilis,truvada,1
63102001.0,truvada,1
21134002.0,vaccines,1
hepatitis b,capecitabine,1
40733004.0,capecitabine,1
161712005.0,capecitabine,1
62315008.0,capecitabine,1
hypertension,avastin,1
22298006.0,fenofibrate,2
44054006.0,fenofibrate,1
44054006.0,valsartan,1
44054006.0,metoprolol,1
49601007.0,valsartan,1
49601007.0,fenofibrate,1
49601007.0,metoprolol,1
53741008.0,valsartan,1
53741008.0,fenofibrate,1
53741008.0,metoprolol,1
73211009.0,fenofibrate,1
73211009.0,valsartan,1
73211009.0,metoprolol,1
39621005.0,acetaminophen,1
covid-19,rabeprazole,1
49049000.0,imatinib,2
hepatitis b,nicotine,1
396275006.0,ibuprofen,1
34840004.0,ibuprofen,2
73211009.0,victoza,1
35489007.0,cymbalta,1
75694006.0,aspirin,1
34840004.0,paracetamol,1
6471006.0,insulin,1
73211009.0,melatonin,1
crohn’s disease,aspirin,1
59927004.0,ibuprofen,1
