,,0
86044005.0,hispanic/latino,2
21134002.0,pacific islander,7
709044004.0,asian,3
709044004.0,pacific islander,1
menstruation,asian,1
18718003.0,asian,2
23919004.0,asian,1
29384001.0,asian,1
39621005.0,asian,1
161712005.0,asian,1
60862001.0,asian,1
69322001.0,asian,1
76376003.0,asian,1
34486009.0,white/caucasian,1
chagas disease,black/african american,1
50829006.0,black/african american,6
62315008.0,asian,1
91302008,black/african american,15
49049000.0,asian,1
3723001.0,asian,2
709044004.0,white/caucasian,4
709044004.0,black/african american,3
709044004.0,hispanic/latino,1
ulcerative colitis,black/african american,3
3716002.0,white/caucasian,1
ulcerative colitis,white/caucasian,1
44054006.0,white/caucasian,4
hiv/aids,asian,1
hepatitis b,white/caucasian,2
200936003.0,asian,2
6471006.0,pacific islander,1
52448006.0,native american/indigenous,2
195967001.0,native american/indigenous,1
44054006.0,black/african american,2
44054006.0,asian,2
29384001.0,white/caucasian,1
46635009.0,white/caucasian,1
32398004.0,asian,1
233604007.0,asian,3
49601007.0,native american/indigenous,2
3545003.0,white/caucasian,2
13746004.0,native american/indigenous,1
covid-19,native american/indigenous,2
covid-19,pacific islander,1
23502006.0,black/african american,2
59927004.0,black/african american,5
129103003.0,black/african american,1
46635009.0,black/african american,1
91302008,hispanic/latino,5
91302008,asian,1
59927004.0,white/caucasian,11
54150009.0,hispanic/latino,1
53741008.0,black/african american,2
60862001.0,black/african american,1
26929004.0,native american/indigenous,1
74732009.0,pacific islander,1
73211009.0,pacific islander,3
32398004.0,black/african american,1
86044005.0,asian,1
ulcerative colitis,hispanic/latino,1
