,,0
91302008,insulin,9
covid-19,warfarin,2
698247007.0,dabigatran,6
44054006.0,liraglutide,2
73211009.0,liraglutide,5
26929004.0,nicotine,3
91302008,heparin,11
hepatitis b,aspirin,3
44054006.0,heparin,3
698247007.0,rivaroxaban,3
22298006.0,heparin,3
62315008.0,vaccines,8
698247007.0,insulin,10
709044004.0,vaccines,3
396275006.0,ibuprofen,7
34840004.0,ibuprofen,1
35489007.0,paracetamol,2
40733004.0,paracetamol,4
covid-19,omalizumab,1
32798002.0,nicotine,3
49049000.0,nicotine,3
35489007.0,nicotine,9
hiv/aids,sildenafil,1
hiv/aids,viagra,1
tuberculoses,valsartan,1
hypertension,sildenafil,5
hypertension,viagra,3
56925008.0,viagra,3
3723001.0,neupogen,1
40733004.0,neupogen,1
69896004.0,neupogen,1
233604007.0,neupogen,1
91302008,valsartan,1
52448006.0,fentanyl,1
59927004.0,fentanyl,1
59927004.0,insulin,4
195967001.0,fentanyl,1
91302008,aspirin,3
161712005.0,viagra,1
6142004.0,insulin,1
61462000.0,insulin,5
50829006.0,vaccines,1
hypertension,mometasone,2
195967001.0,mometasone,2
menstruation,vaccines,1
21134002.0,rebif,1
6142004.0,nicotine,1
49049000.0,melatonin,1
52448006.0,vaccines,8
195967001.0,aspirin,4
49601007.0,tiotropium bromide,1
53741008.0,tiotropium bromide,1
75694006.0,heparin,2
698247007.0,lidocaine,2
13746004.0,aripiprazole,1
13746004.0,abilify,1
49601007.0,ibuprofen,1
195967001.0,ibuprofen,2
26929004.0,lipitor,1
35489007.0,lipitor,2
52448006.0,lipitor,1
73211009.0,lipitor,5
6471006.0,quetiapine,1
13746004.0,quetiapine,1
21134002.0,quetiapine,1
35489007.0,quetiapine,2
62315008.0,insulin,2
68566005.0,insulin,3
233604007.0,trastuzumab,1
52448006.0,melatonin,1
233604007.0,heparin,2
hypertension,acetaminophen,7
44054006.0,oxycodone,1
73211009.0,oxycodone,2
61462000.0,doxycycline,1
6471006.0,melatonin,1
35489007.0,melatonin,5
32398004.0,oseltamivir,3
233604007.0,oseltamivir,9
49601007.0,memantine,1
53741008.0,memantine,1
hiv/aids,fluticasone propionate,1
hiv/aids,atorvastatin,1
195967001.0,acetaminophen,1
195967001.0,fluticasone propionate,4
396275006.0,aspirin,2
26929004.0,vaccines,2
covid-19,trastuzumab,1
40733004.0,palivizumab,4
49601007.0,palivizumab,1
35489007.0,lidocaine,4
3723001.0,aspirin,3
menstruation,insulin,1
24700007.0,ibuprofen,1
396275006.0,insulin,4
129103003.0,trastuzumab,1
195967001.0,metoprolol,2
hypertension,fentanyl,3
698247007.0,fentanyl,2
698247007.0,metoprolol,2
32798002.0,insulin,5
tuberculoses,heparin,1
syphilis,heparin,1
49601007.0,nicotine,12
161712005.0,bevacizumab,1
24693007.0,atorvastatin,2
35489007.0,atorvastatin,3
26929004.0,memantine,4
52448006.0,memantine,6
3545003.0,insulin,1
40733004.0,ibuprofen,7
61462000.0,ibuprofen,3
covid-19,palivizumab,2
tuberculoses,darunavir,1
tuberculoses,raltegravir,1
73211009.0,memantine,2
26929004.0,aripiprazole,1
52448006.0,aripiprazole,1
35489007.0,methylphenidate,2
709044004.0,metoprolol,1
129103003.0,ibuprofen,1
129103003.0,acetaminophen,1
6471006.0,nicotine,1
covid-19,acetaminophen,2
61462000.0,acetaminophen,2
233604007.0,insulin,3
6471006.0,lunesta,1
6471006.0,oxycodone,1
35489007.0,oxycodone,4
62315008.0,valsartan,1
62315008.0,fenofibrate,1
covid-19,tamiflu,4
6142004.0,paracetamol,3
32398004.0,tamiflu,2
40733004.0,tamiflu,2
40733004.0,oseltamivir,6
233604007.0,tamiflu,3
covid-19,metoprolol,2
covid-19,vesicare,1
40733004.0,metoprolol,1
40733004.0,vesicare,1
44054006.0,metoprolol,2
44054006.0,vesicare,1
73211009.0,vesicare,1
195967001.0,vesicare,1
21134002.0,glatiramer,2
21134002.0,fingolimod,1
covid-19,infliximab,1
hypertension,melatonin,1
13746004.0,melatonin,1
covid-19,mometasone,1
covid-19,insulin glargine,1
hypertension,insulin glargine,1
44054006.0,budesonide,1
73211009.0,budesonide,1
91302008,ibuprofen,1
40733004.0,celecoxib,1
21134002.0,vaccines,1
hypertension,memantine,2
26929004.0,valsartan,1
32798002.0,memantine,1
49049000.0,memantine,1
52448006.0,valsartan,1
26929004.0,ibuprofen,2
35489007.0,ibuprofen,5
52448006.0,ibuprofen,2
22298006.0,vytorin,1
3723001.0,warfarin,2
396275006.0,warfarin,1
covid-19,adderall,2
69322001.0,adderall,1
6142004.0,aspirin,3
10743008.0,aspirin,1
44054006.0,sitagliptin,3
73211009.0,sitagliptin,6
chagas disease,insulin,1
3723001.0,tamiflu,1
35489007.0,darunavir,1
35489007.0,tamiflu,1
35489007.0,atazanavir,1
35489007.0,oseltamivir,1
35489007.0,telaprevir,1
40733004.0,darunavir,3
40733004.0,atazanavir,2
40733004.0,telaprevir,1
49601007.0,darunavir,1
49601007.0,tamiflu,1
49601007.0,atazanavir,1
49601007.0,telaprevir,1
59927004.0,darunavir,1
59927004.0,tamiflu,1
59927004.0,atazanavir,1
59927004.0,telaprevir,1
59927004.0,oseltamivir,1
61462000.0,tamiflu,1
61462000.0,darunavir,1
61462000.0,atazanavir,1
61462000.0,oseltamivir,2
61462000.0,telaprevir,1
62315008.0,darunavir,1
62315008.0,tamiflu,1
62315008.0,atazanavir,1
62315008.0,oseltamivir,1
62315008.0,telaprevir,1
69896004.0,tamiflu,1
200936003.0,tamiflu,1
233604007.0,darunavir,1
233604007.0,atazanavir,1
233604007.0,telaprevir,1
covid-19,bevacizumab,3
698247007.0,aspirin,9
35489007.0,fentanyl,5
10743008.0,nexium,1
62315008.0,nexium,1
tuberculoses,nicotine,1
40733004.0,adderall,1
86044005.0,nicotine,1
39400004.0,duloxetine,1
tuberculoses,insulin,4
53741008.0,nicotine,3
86044005.0,viagra,1
698247007.0,ibuprofen,1
6471006.0,rosuvastatin,1
40733004.0,herceptin,3
62315008.0,herceptin,1
35489007.0,buprenorphine,6
13746004.0,nicotine,5
35489007.0,adderall,2
40733004.0,fentanyl,2
40733004.0,melatonin,1
52448006.0,heparin,1
53741008.0,heparin,1
35489007.0,ranibizumab,1
21134002.0,lucentis,1
21134002.0,bevacizumab,1
21134002.0,avastin,1
73211009.0,triamcinolone,1
73211009.0,ranibizumab,2
73211009.0,lucentis,1
73211009.0,bevacizumab,1
73211009.0,avastin,1
44054006.0,ranibizumab,1
hypertension,dabigatran,2
73211009.0,dabigatran,2
21134002.0,fentanyl,1
13746004.0,oxycodone,1
13746004.0,buprenorphine,1
13746004.0,fentanyl,1
13746004.0,suboxone,1
396275006.0,fentanyl,1
396275006.0,adderall,1
35489007.0,suboxone,2
74732009.0,suboxone,2
74732009.0,buprenorphine,3
74732009.0,melatonin,1
74732009.0,adderall,1
40733004.0,buprenorphine,2
709044004.0,aspirin,1
hiv/aids,insulin,3
49601007.0,metoprolol,2
26929004.0,warfarin,1
52448006.0,warfarin,2
22298006.0,valsartan,2
22298006.0,rosuvastatin,2
73211009.0,insulin lispro,3
39621005.0,warfarin,1
39621005.0,ibuprofen,1
44054006.0,lipitor,2
396275006.0,acetaminophen,3
29384001.0,lipitor,1
29384001.0,insulin,1
56317004.0,vaccines,1
74732009.0,aripiprazole,1
6142004.0,ibuprofen,2
36971009.0,ibuprofen,1
hypertension,sitagliptin,3
11381005.0,doxycycline,1
75694006.0,celecoxib,1
91302008,warfarin,5
13746004.0,vaccines,1
52702003.0,vaccines,1
44054006.0,insulin lispro,1
covid-19,nexplanon,1
40733004.0,nexplanon,1
29384001.0,aspirin,1
40930008.0,levothyroxine,1
233604007.0,doxycycline,2
161712005.0,trastuzumab,2
21134002.0,nicotine,1
54150009.0,vaccines,1
56925008.0,tadalafil,1
3723001.0,humira,1
69896004.0,humira,1
54150009.0,paracetamol,1
86044005.0,insulin,1
44054006.0,nicotine,1
hypertension,crestor,1
22298006.0,crestor,1
hiv/aids,aspirin,1
covid-19,ranibizumab,1
24693007.0,vaccines,1
22298006.0,sitagliptin,1
6142004.0,darunavir,1
26929004.0,bevacizumab,1
52448006.0,bevacizumab,1
396275006.0,paracetamol,1
49601007.0,darbepoetin alfa,1
73211009.0,darbepoetin alfa,1
709044004.0,darbepoetin alfa,1
61462000.0,imatinib,1
tuberculoses,acetaminophen,1
tuberculoses,aspirin,1
tuberculoses,paracetamol,1
tuberculoses,buprenorphine,1
tuberculoses,oseltamivir,3
tuberculoses,viagra,2
hypertension,buprenorphine,1
hypertension,oseltamivir,1
29384001.0,vaccines,1
32398004.0,vaccines,2
61462000.0,aspirin,1
61462000.0,paracetamol,2
61462000.0,buprenorphine,1
61462000.0,viagra,1
233604007.0,acetaminophen,1
233604007.0,paracetamol,2
233604007.0,buprenorphine,1
233604007.0,viagra,1
hypertension,pradaxa,1
hypertension,lipitor,2
3723001.0,pradaxa,1
3723001.0,lipitor,2
44054006.0,pradaxa,1
69896004.0,pradaxa,1
69896004.0,lipitor,1
73211009.0,pradaxa,1
233604007.0,pradaxa,1
233604007.0,lipitor,1
hiv/aids,darunavir,2
hiv/aids,raltegravir,1
40733004.0,raltegravir,1
3723001.0,celecoxib,2
69896004.0,celecoxib,2
hiv/aids,oseltamivir,2
91302008,oseltamivir,2
195967001.0,oseltamivir,2
195967001.0,truvada,2
10743008.0,levothyroxine,1
73211009.0,adderall,1
6142004.0,fluticasone propionate,1
6142004.0,budesonide,1
709044004.0,nicotine,2
233604007.0,nicotine,1
698247007.0,nicotine,2
hypertension,fenofibrate,2
3723001.0,acetaminophen,1
3723001.0,fenofibrate,1
3723001.0,metoprolol,1
91302008,acetaminophen,2
91302008,fenofibrate,1
91302008,metoprolol,1
44054006.0,acetaminophen,1
44054006.0,fenofibrate,1
69896004.0,acetaminophen,1
69896004.0,fenofibrate,1
69896004.0,metoprolol,1
73211009.0,fenofibrate,2
22298006.0,vaccines,2
396275006.0,levothyroxine,3
40733004.0,sildenafil,1
40733004.0,levothyroxine,1
56317004.0,levothyroxine,1
73211009.0,levothyroxine,3
698247007.0,sildenafil,1
hypertension,aripiprazole,1
22298006.0,quetiapine,1
35489007.0,cymbalta,1
40733004.0,atripla,1
40733004.0,truvada,2
74732009.0,oxycontin,1
195967001.0,nicotine,2
709044004.0,oxycodone,1
43116000.0,capecitabine,1
44054006.0,warfarin,1
32798002.0,sitagliptin,1
49049000.0,sitagliptin,1
29384001.0,oseltamivir,1
49601007.0,sildenafil,1
49601007.0,viagra,1
32914008.0,insulin,1
hypertension,doxycycline,1
hypertension,levothyroxine,1
10743008.0,acetaminophen,1
11381005.0,acetaminophen,1
396275006.0,esomeprazole,1
396275006.0,doxycycline,1
396275006.0,fenofibrate,1
396275006.0,rosuvastatin,1
396275006.0,atorvastatin,2
22298006.0,esomeprazole,1
22298006.0,doxycycline,2
22298006.0,fenofibrate,1
22298006.0,levothyroxine,2
35489007.0,esomeprazole,1
35489007.0,doxycycline,1
35489007.0,fenofibrate,1
35489007.0,rosuvastatin,1
35489007.0,levothyroxine,2
43116000.0,fenofibrate,1
73211009.0,esomeprazole,1
73211009.0,doxycycline,2
73211009.0,rosuvastatin,2
195967001.0,esomeprazole,1
195967001.0,doxycycline,1
195967001.0,fenofibrate,1
195967001.0,rosuvastatin,1
195967001.0,levothyroxine,1
195967001.0,atorvastatin,2
62315008.0,ibuprofen,1
35489007.0,aspirin,3
56317004.0,insulin,1
sarcoidoses,nasonex,1
sarcoidoses,restasis,1
hypertension,oxycontin,1
3723001.0,atorvastatin,1
396275006.0,oxycodone,1
396275006.0,lipitor,1
396275006.0,valsartan,1
396275006.0,diovan,1
396275006.0,synthroid,1
22298006.0,ibuprofen,1
22298006.0,oxycodone,1
22298006.0,diovan,1
22298006.0,synthroid,1
24693007.0,aspirin,1
24693007.0,lipitor,1
35489007.0,lantus,1
35489007.0,novolog,1
35489007.0,warfarin,2
35489007.0,oxycontin,2
35489007.0,nexium,1
35489007.0,valsartan,1
35489007.0,diovan,1
35489007.0,synthroid,1
35489007.0,heparin,1
39621005.0,aspirin,2
39621005.0,lipitor,1
39621005.0,insulin,3
39621005.0,atorvastatin,1
40733004.0,lantus,1
40733004.0,novolog,1
40733004.0,nexium,1
40733004.0,lipitor,1
40733004.0,atorvastatin,1
91302008,lantus,1
91302008,novolog,1
91302008,nexium,1
91302008,lipitor,1
91302008,atorvastatin,1
49601007.0,lipitor,1
49601007.0,lantus,1
49601007.0,novolog,1
49601007.0,oxycontin,1
49601007.0,nexium,1
53741008.0,aspirin,3
53741008.0,lipitor,1
53741008.0,atorvastatin,1
53741008.0,lantus,1
53741008.0,novolog,1
53741008.0,warfarin,1
53741008.0,oxycontin,1
53741008.0,nexium,1
62315008.0,oxycodone,1
62315008.0,fentanyl,1
62315008.0,warfarin,1
62315008.0,oxycontin,1
62315008.0,heparin,1
73211009.0,lantus,1
73211009.0,novolog,1
73211009.0,diovan,1
73211009.0,synthroid,1
195967001.0,lipitor,1
195967001.0,lantus,1
195967001.0,novolog,1
195967001.0,oxycontin,1
195967001.0,nexium,1
698247007.0,oxycontin,1
6142004.0,heparin,1
40733004.0,rabeprazole,1
59927004.0,acetaminophen,1
56925008.0,insulin,2
396275006.0,duloxetine,1
21134002.0,aspirin,1
14669001.0,insulin,2
44054006.0,doxycycline,1
49601007.0,doxycycline,1
hiv/aids,atazanavir,1
35489007.0,celecoxib,1
59927004.0,ibuprofen,1
59927004.0,celecoxib,1
49601007.0,lidocaine,1
tuberculoses,abatacept,1
44054006.0,trastuzumab,1
73211009.0,trastuzumab,1
24700007.0,vaccines,2
62315008.0,aspirin,1
3723001.0,ibuprofen,1
10743008.0,lyrica,1
hiv/aids,fentanyl,2
40733004.0,sitagliptin,1
69322001.0,ibuprofen,1
22298006.0,sildenafil,2
74732009.0,valsartan,1
tuberculoses,adalimumab,1
tuberculoses,infliximab,1
tuberculoses,etanercept,1
covid-19,valsartan,1
49601007.0,rosuvastatin,1
hypertension,lidocaine,1
73211009.0,lidocaine,1
covid-19,duloxetine,1
73211009.0,duloxetine,1
73211009.0,insulin detemir,1
11381005.0,melatonin,1
hypertension,symbicort,1
73211009.0,symbicort,1
195967001.0,symbicort,1
40733004.0,oxycodone,1
68566005.0,oxycodone,1
69322001.0,viagra,1
35489007.0,everolimus,1
21134002.0,trastuzumab,1
24700007.0,trastuzumab,1
3723001.0,celebrex,1
6471006.0,celebrex,1
hiv/aids,warfarin,1
covid-19,pemetrexed,1
39400004.0,heparin,1
69896004.0,warfarin,1
62315008.0,metoprolol,1
74732009.0,oxycodone,1
69896004.0,aspirin,1
59927004.0,humalog,1
syphilis,oseltamivir,1
syphilis,vaccines,1
68566005.0,aspirin,1
6471006.0,paracetamol,1
40733004.0,neulasta,1
91302008,neulasta,1
233604007.0,neulasta,1
endocarditis,aspirin,1
22298006.0,tamiflu,1
26929004.0,herceptin,1
32798002.0,herceptin,1
49049000.0,herceptin,1
52448006.0,herceptin,1
covid-19,glatiramer,1
40733004.0,glatiramer,1
396275006.0,nicotine,1
32398004.0,nicotine,1
35489007.0,ritalin,2
hypertension,omalizumab,1
35489007.0,omalizumab,1
195967001.0,omalizumab,1
34486009.0,insulin,1
40930008.0,insulin,1
698247007.0,paracetamol,1
21134002.0,buprenorphine,1
59927004.0,vaccines,1
24700007.0,gilenya,1
22298006.0,everolimus,1
hypertension,rivaroxaban,1
49601007.0,dabigatran,1
49601007.0,rivaroxaban,1
73211009.0,rivaroxaban,1
195967001.0,rivaroxaban,1
195967001.0,dabigatran,1
3723001.0,melatonin,1
