,,0
49601007.0,valsartan,1
39400004.0,paracetamol,1
59927004.0,paracetamol,1
23502006.0,vaccines,1
covid-19,acetaminophen,3
covid-19,valsartan,3
covid-19,metoprolol,3
40733004.0,metoprolol,2
74732009.0,acetaminophen,1
74732009.0,valsartan,2
74732009.0,metoprolol,1
62315008.0,vaccines,18
covid-19,paracetamol,5
40733004.0,paracetamol,7
35489007.0,warfarin,3
hypertension,abiraterone,1
40733004.0,abiraterone,1
44054006.0,abiraterone,1
68566005.0,abiraterone,1
73211009.0,abiraterone,2
709044004.0,abiraterone,1
698247007.0,abiraterone,1
covid-19,everolimus,3
covid-19,lidocaine,3
covid-19,heparin,9
3723001.0,everolimus,1
3723001.0,imatinib,1
3723001.0,dabigatran,1
3723001.0,ibuprofen,2
3723001.0,lidocaine,1
3723001.0,aspirin,6
3723001.0,heparin,4
32398004.0,aspirin,1
32398004.0,everolimus,1
40733004.0,everolimus,1
40733004.0,imatinib,3
40733004.0,dabigatran,1
40733004.0,ibuprofen,12
69896004.0,everolimus,1
69896004.0,imatinib,1
69896004.0,dabigatran,1
69896004.0,ibuprofen,1
69896004.0,lidocaine,1
69896004.0,aspirin,3
69896004.0,heparin,3
195967001.0,aspirin,9
195967001.0,everolimus,2
40733004.0,remicade,1
68566005.0,infliximab,1
68566005.0,remicade,1
6471006.0,vaccines,4
73211009.0,celecoxib,1
covid-19,nicotine,5
233604007.0,oseltamivir,10
14669001.0,insulin,3
68566005.0,insulin,4
covid-19,warfarin,3
698247007.0,dabigatran,6
22298006.0,liraglutide,2
44054006.0,liraglutide,2
73211009.0,liraglutide,5
26929004.0,nicotine,3
91302008,heparin,15
hepatitis b,aspirin,3
73211009.0,cialis,1
698247007.0,rivaroxaban,3
709044004.0,vaccines,4
396275006.0,ibuprofen,7
34840004.0,ibuprofen,1
35489007.0,paracetamol,2
50829006.0,warfarin,2
covid-19,omalizumab,1
40733004.0,omalizumab,1
32798002.0,nicotine,3
49049000.0,nicotine,3
hiv/aids,sildenafil,1
hiv/aids,viagra,1
tuberculoses,valsartan,1
hypertension,sildenafil,5
hypertension,viagra,3
56925008.0,viagra,3
3723001.0,neupogen,1
40733004.0,neupogen,1
69896004.0,neupogen,1
233604007.0,neupogen,1
91302008,valsartan,1
hypertension,fentanyl,5
22298006.0,fentanyl,2
49601007.0,fentanyl,4
52448006.0,fentanyl,2
53741008.0,fentanyl,2
59927004.0,fentanyl,1
59927004.0,insulin,5
709044004.0,fentanyl,1
195967001.0,fentanyl,2
698247007.0,fentanyl,4
91302008,aspirin,4
161712005.0,viagra,1
50829006.0,heparin,1
50829006.0,vaccines,2
hypertension,mometasone,2
195967001.0,mometasone,2
menstruation,vaccines,1
21134002.0,rebif,1
6142004.0,nicotine,1
35489007.0,melatonin,7
49049000.0,melatonin,1
52448006.0,vaccines,10
49601007.0,tiotropium bromide,1
53741008.0,tiotropium bromide,1
50829006.0,insulin,3
75694006.0,heparin,2
698247007.0,lidocaine,2
13746004.0,aripiprazole,1
13746004.0,abilify,1
49601007.0,ibuprofen,1
195967001.0,ibuprofen,6
26929004.0,lipitor,1
35489007.0,lipitor,2
52448006.0,lipitor,1
73211009.0,lipitor,5
6471006.0,quetiapine,1
13746004.0,quetiapine,2
21134002.0,quetiapine,1
35489007.0,quetiapine,3
hiv/aids,insulin,6
74732009.0,melatonin,3
62315008.0,insulin,3
233604007.0,trastuzumab,1
52448006.0,melatonin,1
233604007.0,heparin,2
32398004.0,abiraterone,1
32398004.0,raloxifene,1
195967001.0,abiraterone,1
195967001.0,raloxifene,1
44054006.0,acetaminophen,2
44054006.0,oxycodone,2
73211009.0,oxycodone,4
hiv/aids,doxycycline,1
tuberculoses,doxycycline,1
61462000.0,doxycycline,1
hypertension,doxycycline,4
35489007.0,doxycycline,2
6142004.0,ibuprofen,4
6471006.0,melatonin,1
32398004.0,oseltamivir,3
49049000.0,memantine,2
49601007.0,memantine,1
53741008.0,memantine,1
hiv/aids,acetaminophen,1
hiv/aids,fluticasone propionate,1
hiv/aids,atorvastatin,1
195967001.0,acetaminophen,3
195967001.0,fluticasone propionate,5
195967001.0,atorvastatin,3
396275006.0,aspirin,3
26929004.0,vaccines,4
covid-19,trastuzumab,1
40733004.0,palivizumab,5
49601007.0,palivizumab,1
35489007.0,lidocaine,4
29384001.0,aspirin,3
52448006.0,ibuprofen,3
menstruation,insulin,1
18718003.0,insulin,1
56925008.0,insulin,3
24700007.0,ibuprofen,1
396275006.0,insulin,6
129103003.0,trastuzumab,1
195967001.0,metoprolol,3
35489007.0,ibuprofen,8
49601007.0,metoprolol,4
698247007.0,metoprolol,3
3723001.0,mometasone,1
69896004.0,mometasone,1
tuberculoses,heparin,1
syphilis,heparin,1
49601007.0,nicotine,13
hypertension,buprenorphine,2
161712005.0,bevacizumab,1
24693007.0,atorvastatin,2
24700007.0,atorvastatin,1
35489007.0,atorvastatin,3
86044005.0,atorvastatin,1
26929004.0,memantine,6
52448006.0,memantine,8
3545003.0,insulin,1
61462000.0,ibuprofen,3
6142004.0,aspirin,5
covid-19,palivizumab,2
hiv/aids,darunavir,3
hiv/aids,raltegravir,2
tuberculoses,darunavir,1
tuberculoses,raltegravir,1
40733004.0,darunavir,4
40733004.0,raltegravir,2
73211009.0,memantine,2
26929004.0,aripiprazole,1
52448006.0,aripiprazole,1
44054006.0,nicotine,2
35489007.0,methylphenidate,2
709044004.0,metoprolol,1
129103003.0,ibuprofen,1
129103003.0,acetaminophen,1
129103003.0,aspirin,1
61462000.0,acetaminophen,2
62315008.0,acetaminophen,1
49601007.0,trastuzumab,1
21134002.0,warfarin,1
6471006.0,lunesta,1
6471006.0,oxycodone,2
396275006.0,valsartan,2
396275006.0,fenofibrate,2
396275006.0,lunesta,1
52448006.0,oxycodone,2
62315008.0,valsartan,2
62315008.0,fenofibrate,1
covid-19,tamiflu,5
6142004.0,paracetamol,4
32398004.0,tamiflu,2
40733004.0,tamiflu,2
40733004.0,oseltamivir,6
233604007.0,tamiflu,3
40733004.0,atazanavir,4
covid-19,vesicare,1
40733004.0,vesicare,1
44054006.0,metoprolol,2
44054006.0,vesicare,1
73211009.0,vesicare,1
195967001.0,vesicare,1
21134002.0,fingolimod,1
21134002.0,glatiramer,2
24700007.0,glatiramer,2
covid-19,methylphenidate,1
covid-19,infliximab,2
hypertension,methylphenidate,1
hypertension,everolimus,1
hypertension,rituximab,1
49601007.0,rituximab,1
53741008.0,rituximab,1
195967001.0,celecoxib,1
195967001.0,methylphenidate,1
195967001.0,rituximab,1
195967001.0,infliximab,1
hypertension,melatonin,1
13746004.0,melatonin,1
covid-19,budesonide,1
covid-19,mometasone,1
covid-19,insulin glargine,1
hypertension,budesonide,1
hypertension,insulin glargine,1
44054006.0,budesonide,1
44054006.0,mometasone,1
61462000.0,abatacept,1
73211009.0,budesonide,1
73211009.0,mometasone,1
73211009.0,doxycycline,4
195967001.0,insulin glargine,1
195967001.0,doxycycline,2
200936003.0,abatacept,1
233604007.0,doxycycline,3
233604007.0,metoprolol,1
91302008,ibuprofen,2
40733004.0,celecoxib,1
62315008.0,tylenol pm,1
26929004.0,rosuvastatin,1
52448006.0,rosuvastatin,1
hypertension,memantine,2
26929004.0,valsartan,1
32798002.0,valsartan,1
32798002.0,memantine,1
49049000.0,valsartan,1
52448006.0,valsartan,1
26929004.0,ibuprofen,2
22298006.0,vytorin,1
22298006.0,dabigatran,1
3723001.0,warfarin,2
396275006.0,warfarin,1
covid-19,adderall,2
69322001.0,adderall,1
10743008.0,aspirin,1
35489007.0,aspirin,8
44054006.0,sitagliptin,3
73211009.0,sitagliptin,6
chagas disease,insulin,2
3723001.0,darunavir,1
3723001.0,tamiflu,1
3723001.0,atazanavir,1
3723001.0,telaprevir,1
35489007.0,darunavir,1
35489007.0,tamiflu,1
35489007.0,atazanavir,1
35489007.0,oseltamivir,1
35489007.0,telaprevir,1
40733004.0,telaprevir,2
49601007.0,darunavir,1
49601007.0,tamiflu,1
49601007.0,atazanavir,1
49601007.0,oseltamivir,1
49601007.0,telaprevir,1
59927004.0,darunavir,1
59927004.0,tamiflu,1
59927004.0,atazanavir,1
59927004.0,oseltamivir,1
59927004.0,telaprevir,1
61462000.0,darunavir,2
61462000.0,tamiflu,1
61462000.0,atazanavir,1
61462000.0,telaprevir,1
61462000.0,oseltamivir,3
62315008.0,darunavir,1
62315008.0,tamiflu,1
62315008.0,atazanavir,1
62315008.0,oseltamivir,4
62315008.0,telaprevir,1
69896004.0,darunavir,1
69896004.0,tamiflu,1
69896004.0,atazanavir,1
69896004.0,telaprevir,1
200936003.0,darunavir,1
200936003.0,tamiflu,1
200936003.0,atazanavir,1
200936003.0,telaprevir,1
233604007.0,darunavir,1
233604007.0,atazanavir,1
233604007.0,telaprevir,1
covid-19,bevacizumab,4
698247007.0,aspirin,14
35489007.0,fentanyl,8
10743008.0,nexium,1
62315008.0,nexium,2
233604007.0,nicotine,2
tuberculoses,nicotine,1
40733004.0,adderall,1
26929004.0,oxycodone,1
26929004.0,fentanyl,1
32798002.0,oxycodone,2
32798002.0,fentanyl,1
49049000.0,oxycodone,2
49049000.0,fentanyl,2
86044005.0,oxycodone,1
86044005.0,nicotine,1
86044005.0,fentanyl,1
39400004.0,duloxetine,1
35489007.0,fluticasone propionate,2
35489007.0,metoprolol,1
tuberculoses,insulin,6
53741008.0,nicotine,3
22298006.0,imatinib,1
86044005.0,viagra,1
6142004.0,palivizumab,1
6142004.0,telaprevir,1
698247007.0,ibuprofen,1
6471006.0,rosuvastatin,1
40733004.0,herceptin,3
62315008.0,herceptin,1
35489007.0,buprenorphine,8
13746004.0,nicotine,5
13746004.0,vaccines,2
35489007.0,adderall,2
40733004.0,fentanyl,3
40733004.0,melatonin,1
52448006.0,heparin,1
53741008.0,heparin,2
35489007.0,ranibizumab,1
21134002.0,triamcinolone,1
21134002.0,ranibizumab,1
21134002.0,lucentis,1
21134002.0,bevacizumab,1
21134002.0,avastin,1
52448006.0,triamcinolone,1
52448006.0,lucentis,1
52448006.0,bevacizumab,2
52448006.0,avastin,1
73211009.0,triamcinolone,1
73211009.0,ranibizumab,2
73211009.0,lucentis,1
73211009.0,bevacizumab,1
73211009.0,avastin,1
44054006.0,ranibizumab,1
hypertension,dabigatran,2
73211009.0,dabigatran,2
21134002.0,fentanyl,1
covid-19,oxycodone,3
13746004.0,oxycodone,1
13746004.0,buprenorphine,1
13746004.0,fentanyl,1
13746004.0,suboxone,1
396275006.0,buprenorphine,1
396275006.0,melatonin,1
396275006.0,fentanyl,2
396275006.0,adderall,1
35489007.0,suboxone,3
74732009.0,suboxone,2
74732009.0,buprenorphine,5
74732009.0,adderall,1
74732009.0,oxycodone,3
40733004.0,buprenorphine,2
709044004.0,aspirin,2
53741008.0,aspirin,5
32398004.0,vaccines,3
161712005.0,vaccines,1
200936003.0,vaccines,1
69896004.0,humira,2
69896004.0,enbrel,1
200936003.0,humira,1
200936003.0,infliximab,1
200936003.0,enbrel,1
26929004.0,warfarin,3
52448006.0,warfarin,3
22298006.0,valsartan,2
22298006.0,rosuvastatin,2
73211009.0,insulin lispro,4
39621005.0,warfarin,1
39621005.0,ibuprofen,1
44054006.0,lipitor,2
29384001.0,lipitor,1
29384001.0,insulin,1
56317004.0,vaccines,1
74732009.0,aripiprazole,1
32398004.0,ibuprofen,1
36971009.0,ibuprofen,1
hypertension,sitagliptin,3
11381005.0,doxycycline,1
709044004.0,doxycycline,1
75694006.0,celecoxib,1
91302008,warfarin,7
35489007.0,insulin glargine,1
52702003.0,vaccines,1
44054006.0,insulin lispro,1
covid-19,nexplanon,1
40733004.0,nexplanon,1
40930008.0,levothyroxine,1
161712005.0,trastuzumab,3
709044004.0,epoetin alfa,1
54150009.0,vaccines,1
56925008.0,tadalafil,1
3723001.0,humira,1
54150009.0,paracetamol,1
86044005.0,insulin,1
hypertension,crestor,1
22298006.0,crestor,1
49601007.0,crestor,1
53741008.0,crestor,1
hiv/aids,aspirin,1
covid-19,ranibizumab,1
24693007.0,vaccines,1
22298006.0,sitagliptin,1
396275006.0,quetiapine,1
6142004.0,darunavir,1
26929004.0,bevacizumab,1
40733004.0,bevacizumab,1
25458004.0,acetaminophen,1
29384001.0,acetaminophen,1
49601007.0,darbepoetin alfa,1
73211009.0,darbepoetin alfa,1
709044004.0,darbepoetin alfa,1
61462000.0,imatinib,1
tuberculoses,acetaminophen,1
tuberculoses,aspirin,1
tuberculoses,paracetamol,1
tuberculoses,buprenorphine,1
tuberculoses,oseltamivir,3
tuberculoses,viagra,2
hypertension,oseltamivir,1
29384001.0,vaccines,1
61462000.0,aspirin,1
61462000.0,paracetamol,3
61462000.0,buprenorphine,1
61462000.0,viagra,1
233604007.0,acetaminophen,1
233604007.0,paracetamol,2
233604007.0,buprenorphine,1
233604007.0,viagra,1
hypertension,pradaxa,1
hypertension,lipitor,2
3723001.0,pradaxa,1
3723001.0,lipitor,2
44054006.0,pradaxa,1
69896004.0,pradaxa,1
69896004.0,lipitor,1
73211009.0,pradaxa,1
233604007.0,pradaxa,1
233604007.0,lipitor,1
35489007.0,abilify,1
syphilis,insulin,1
26929004.0,trastuzumab,1
26929004.0,herceptin,2
52448006.0,trastuzumab,1
52448006.0,herceptin,2
35489007.0,heparin,2
91302008,oxycodone,1
3723001.0,celecoxib,2
69896004.0,celecoxib,2
hiv/aids,oseltamivir,2
91302008,oseltamivir,2
195967001.0,oseltamivir,2
195967001.0,truvada,2
10743008.0,levothyroxine,1
hiv/aids,celecoxib,1
hiv/aids,celebrex,1
73211009.0,adderall,1
6142004.0,fluticasone propionate,1
6142004.0,budesonide,1
91302008,nicotine,1
59927004.0,nicotine,1
709044004.0,nicotine,2
195967001.0,nicotine,3
698247007.0,nicotine,2
6471006.0,paracetamol,2
hypertension,fenofibrate,2
3723001.0,fenofibrate,1
3723001.0,metoprolol,1
91302008,acetaminophen,3
91302008,fenofibrate,1
91302008,metoprolol,1
44054006.0,fenofibrate,1
69896004.0,acetaminophen,1
69896004.0,fenofibrate,1
69896004.0,metoprolol,1
6471006.0,fentanyl,3
63102001.0,vaccines,1
22298006.0,vaccines,4
hypertension,levothyroxine,3
396275006.0,levothyroxine,3
40733004.0,sildenafil,1
40733004.0,levothyroxine,1
56317004.0,levothyroxine,1
73211009.0,sildenafil,1
73211009.0,levothyroxine,3
200936003.0,sildenafil,1
233604007.0,sildenafil,1
698247007.0,sildenafil,1
hypertension,aripiprazole,1
43116000.0,metoprolol,1
covid-19,abiraterone,1
22298006.0,quetiapine,1
35489007.0,cymbalta,1
40733004.0,atripla,1
40733004.0,truvada,2
74732009.0,oxycontin,1
161712005.0,herceptin,1
hiv/aids,oxycodone,1
22298006.0,oxycodone,2
40733004.0,oxycodone,2
709044004.0,oxycodone,1
698247007.0,oxycodone,2
43116000.0,capecitabine,1
32798002.0,sitagliptin,1
49049000.0,sitagliptin,1
29384001.0,oseltamivir,1
49601007.0,sildenafil,1
49601007.0,viagra,1
32914008.0,insulin,1
hypertension,fluticasone propionate,1
10743008.0,acetaminophen,1
10743008.0,fluticasone propionate,1
11381005.0,acetaminophen,1
11381005.0,fluticasone propionate,1
396275006.0,esomeprazole,1
396275006.0,fluticasone propionate,1
396275006.0,doxycycline,1
396275006.0,rosuvastatin,1
396275006.0,atorvastatin,2
22298006.0,esomeprazole,1
22298006.0,doxycycline,2
22298006.0,fenofibrate,1
22298006.0,levothyroxine,2
32398004.0,esomeprazole,1
32398004.0,doxycycline,1
32398004.0,fenofibrate,1
32398004.0,rosuvastatin,1
32398004.0,levothyroxine,1
32398004.0,atorvastatin,1
35489007.0,fenofibrate,1
35489007.0,rosuvastatin,1
35489007.0,levothyroxine,2
43116000.0,acetaminophen,1
43116000.0,esomeprazole,1
43116000.0,doxycycline,1
43116000.0,fenofibrate,1
43116000.0,rosuvastatin,1
43116000.0,levothyroxine,1
43116000.0,atorvastatin,1
43116000.0,fluticasone propionate,1
73211009.0,esomeprazole,1
73211009.0,rosuvastatin,2
73211009.0,fluticasone propionate,1
195967001.0,esomeprazole,1
195967001.0,fenofibrate,1
195967001.0,rosuvastatin,1
195967001.0,levothyroxine,1
56317004.0,insulin,1
39621005.0,aspirin,3
sarcoidoses,acetaminophen,1
sarcoidoses,nasonex,1
sarcoidoses,restasis,1
6142004.0,acetaminophen,1
6142004.0,nasonex,1
6142004.0,restasis,1
hypertension,oxycodone,2
hypertension,diovan,1
hypertension,lantus,1
hypertension,novolog,1
hypertension,oxycontin,1
hypertension,synthroid,1
hypertension,nexium,1
3723001.0,atorvastatin,2
396275006.0,oxycodone,1
396275006.0,lipitor,1
396275006.0,diovan,1
396275006.0,synthroid,1
396275006.0,heparin,1
22298006.0,ibuprofen,1
22298006.0,diovan,1
22298006.0,synthroid,1
24693007.0,aspirin,1
35489007.0,lantus,1
35489007.0,novolog,1
35489007.0,oxycontin,2
35489007.0,nexium,1
35489007.0,valsartan,1
35489007.0,diovan,1
35489007.0,synthroid,1
39621005.0,lipitor,1
39621005.0,insulin,3
39621005.0,atorvastatin,1
40733004.0,lantus,1
40733004.0,novolog,1
40733004.0,oxycontin,1
40733004.0,nexium,1
40733004.0,atorvastatin,1
91302008,fentanyl,1
91302008,lantus,1
91302008,novolog,1
91302008,oxycontin,1
91302008,nexium,1
91302008,lipitor,1
91302008,atorvastatin,1
49601007.0,lipitor,1
49601007.0,lantus,1
49601007.0,novolog,1
49601007.0,oxycontin,1
49601007.0,nexium,1
53741008.0,lipitor,1
53741008.0,atorvastatin,1
53741008.0,lantus,1
53741008.0,novolog,1
53741008.0,warfarin,1
53741008.0,oxycontin,1
53741008.0,nexium,1
62315008.0,oxycodone,1
62315008.0,aspirin,2
62315008.0,fentanyl,1
62315008.0,diovan,1
62315008.0,lantus,1
62315008.0,novolog,1
62315008.0,warfarin,1
62315008.0,oxycontin,1
62315008.0,synthroid,1
62315008.0,lipitor,1
62315008.0,heparin,1
62315008.0,levothyroxine,1
62315008.0,atorvastatin,1
73211009.0,lantus,2
73211009.0,novolog,2
73211009.0,diovan,1
73211009.0,synthroid,1
195967001.0,lipitor,1
195967001.0,lantus,1
195967001.0,novolog,1
195967001.0,oxycontin,1
195967001.0,nexium,1
698247007.0,valsartan,1
698247007.0,diovan,1
698247007.0,lantus,1
698247007.0,novolog,1
698247007.0,oxycontin,1
698247007.0,synthroid,1
698247007.0,nexium,1
698247007.0,lipitor,1
698247007.0,levothyroxine,1
698247007.0,atorvastatin,1
6142004.0,heparin,1
40733004.0,rabeprazole,1
62315008.0,rabeprazole,1
36971009.0,palivizumab,2
59927004.0,acetaminophen,1
396275006.0,duloxetine,1
21134002.0,aspirin,2
44054006.0,doxycycline,1
49601007.0,doxycycline,1
hiv/aids,atazanavir,1
35489007.0,celecoxib,1
59927004.0,ibuprofen,1
59927004.0,celecoxib,1
49601007.0,lidocaine,2
tuberculoses,abatacept,1
44054006.0,trastuzumab,1
44054006.0,herceptin,1
73211009.0,trastuzumab,1
73211009.0,herceptin,1
3723001.0,aripiprazole,1
91302008,aripiprazole,1
69896004.0,aripiprazole,1
10743008.0,lyrica,1
52448006.0,lyrica,1
69896004.0,atorvastatin,1
709044004.0,atorvastatin,1
hiv/aids,fentanyl,2
40733004.0,sitagliptin,1
233604007.0,sitagliptin,1
69322001.0,ibuprofen,1
69322001.0,levothyroxine,1
69322001.0,doxycycline,1
22298006.0,sildenafil,2
tuberculoses,adalimumab,1
tuberculoses,infliximab,1
tuberculoses,etanercept,1
49601007.0,rosuvastatin,1
hypertension,lidocaine,2
73211009.0,lidocaine,2
32798002.0,paracetamol,1
44054006.0,paracetamol,1
49049000.0,paracetamol,1
49601007.0,oxycodone,1
covid-19,duloxetine,1
73211009.0,duloxetine,1
covid-19,crestor,1
91302008,doxycycline,1
hypertension,truvada,1
73211009.0,insulin detemir,2
11381005.0,melatonin,1
hypertension,symbicort,1
49601007.0,symbicort,1
73211009.0,symbicort,1
195967001.0,symbicort,1
68566005.0,oxycodone,1
69322001.0,viagra,1
35489007.0,everolimus,1
21134002.0,trastuzumab,1
24700007.0,trastuzumab,1
3723001.0,celebrex,1
6471006.0,celebrex,1
hiv/aids,warfarin,1
200936003.0,warfarin,1
covid-19,pemetrexed,1
40733004.0,pemetrexed,1
233604007.0,pemetrexed,1
6142004.0,warfarin,1
39400004.0,heparin,1
129103003.0,warfarin,1
69896004.0,warfarin,1
21134002.0,heparin,1
53741008.0,metoprolol,1
62315008.0,metoprolol,1
29384001.0,capecitabine,1
40733004.0,humalog,1
59927004.0,humalog,1
233604007.0,humalog,1
698247007.0,humalog,1
6142004.0,fentanyl,1
syphilis,oseltamivir,1
syphilis,vaccines,2
68566005.0,aspirin,1
40733004.0,neulasta,1
91302008,neulasta,1
233604007.0,neulasta,1
endocarditis,aspirin,1
22298006.0,tamiflu,1
32798002.0,herceptin,1
49049000.0,herceptin,1
49601007.0,rivaroxaban,2
3723001.0,vaccines,1
69896004.0,vaccines,1
covid-19,glatiramer,1
40733004.0,glatiramer,1
396275006.0,nicotine,1
32398004.0,nicotine,1
35489007.0,ritalin,2
hypertension,omalizumab,1
35489007.0,omalizumab,1
195967001.0,omalizumab,1
34486009.0,insulin,1
40930008.0,insulin,1
73211009.0,adalimumab,1
73211009.0,humira,1
73211009.0,infliximab,1
73211009.0,enbrel,1
73211009.0,etanercept,1
73211009.0,remicade,1
698247007.0,paracetamol,1
