,,0
18193002.0,hispanic/latino,1
26929004.0,hispanic/latino,2
11381005.0,black/african american,14
200936003.0,black/african american,15
57182000.0,hispanic/latino,1
69322001.0,hispanic/latino,1
22298006.0,hispanic/latino,11
49601007.0,hispanic/latino,6
49049000.0,white/caucasian,15
49049000.0,black/african american,14
tuberculoses,hispanic/latino,6
menstruation,hispanic/latino,2
3723001.0,black/african american,9
161712005.0,hispanic/latino,2
13746004.0,hispanic/latino,1
32398004.0,white/caucasian,1
32398004.0,hispanic/latino,1
396275006.0,white/caucasian,2
396275006.0,hispanic/latino,2
32798002.0,white/caucasian,3
6471006.0,native american/indigenous,3
18193002.0,white/caucasian,1
8357008.0,black/african american,2
73211009.0,white/caucasian,99
195967001.0,black/african american,22
covid-19,hispanic/latino,10
10743008.0,white/caucasian,9
10743008.0,black/african american,15
26929004.0,black/african american,8
52448006.0,black/african american,23
37340000.0,black/african american,1
73211009.0,black/african american,108
hypertension,black/african american,27
49601007.0,white/caucasian,23
49601007.0,black/african american,19
37340000.0,white/caucasian,1
40733004.0,asian,6
hypertension,white/caucasian,20
63102001.0,white/caucasian,6
63102001.0,black/african american,5
200936003.0,white/caucasian,10
11381005.0,native american/indigenous,1
69322001.0,black/african american,2
62315008.0,black/african american,11
15188001.0,black/african american,6
57182000.0,white/caucasian,2
21134002.0,native american/indigenous,3
57182000.0,black/african american,2
6142004.0,asian,3
6471006.0,asian,5
15188001.0,white/caucasian,2
43116000.0,black/african american,4
69896004.0,asian,1
698247007.0,pacific islander,3
24700007.0,hispanic/latino,16
22298006.0,asian,5
22298006.0,pacific islander,2
24700007.0,asian,2
698247007.0,asian,3
23502006.0,white/caucasian,2
86044005.0,black/african american,7
tuberculoses,native american/indigenous,5
233604007.0,black/african american,14
161712005.0,black/african american,1
hypertension,hispanic/latino,6
hypertension,asian,7
hypertension,native american/indigenous,3
hypertension,pacific islander,2
24700007.0,pacific islander,1
hiv/aids,black/african american,10
69896004.0,hispanic/latino,3
91302008,white/caucasian,3
233604007.0,native american/indigenous,2
49601007.0,asian,3
73211009.0,asian,12
hiv/aids,hispanic/latino,4
26929004.0,asian,2
26929004.0,pacific islander,1
52448006.0,asian,2
52448006.0,pacific islander,1
53741008.0,white/caucasian,3
74732009.0,native american/indigenous,2
68566005.0,white/caucasian,2
68566005.0,black/african american,3
86044005.0,hispanic/latino,2
61462000.0,asian,2
3723001.0,hispanic/latino,4
709044004.0,asian,2
709044004.0,pacific islander,1
39621005.0,asian,1
76376003.0,asian,1
34486009.0,white/caucasian,1
21134002.0,pacific islander,4
chagas disease,black/african american,1
50829006.0,black/african american,5
62315008.0,asian,1
91302008,black/african american,10
7973008.0,white/caucasian,2
18718003.0,asian,1
49049000.0,asian,1
3723001.0,asian,1
709044004.0,white/caucasian,4
709044004.0,black/african american,3
709044004.0,hispanic/latino,1
ulcerative colitis,black/african american,1
44054006.0,white/caucasian,3
hiv/aids,asian,1
22298006.0,native american/indigenous,4
tuberculoses,asian,5
hepatitis b,white/caucasian,2
200936003.0,asian,2
6471006.0,pacific islander,1
195967001.0,native american/indigenous,1
50829006.0,white/caucasian,3
44054006.0,black/african american,2
44054006.0,asian,2
29384001.0,white/caucasian,1
46635009.0,white/caucasian,1
covid-19,asian,6
75694006.0,white/caucasian,1
32398004.0,asian,1
233604007.0,asian,3
49601007.0,native american/indigenous,2
396275006.0,black/african american,2
3545003.0,white/caucasian,2
covid-19,native american/indigenous,2
covid-19,pacific islander,1
23502006.0,black/african american,2
59927004.0,black/african american,1
129103003.0,black/african american,1
46635009.0,black/african american,1
91302008,hispanic/latino,1
91302008,asian,1
74732009.0,asian,2
hepatitis b,hispanic/latino,1
59927004.0,white/caucasian,7
54150009.0,hispanic/latino,1
53741008.0,black/african american,2
69322001.0,white/caucasian,1
60862001.0,black/african american,1
26929004.0,native american/indigenous,1
52448006.0,native american/indigenous,1
74732009.0,pacific islander,1
73211009.0,pacific islander,3
32398004.0,black/african american,1
39621005.0,black/african american,1
86044005.0,asian,1
ulcerative colitis,hispanic/latino,1
